year,competition_name,event_name,final_group,crew_name,organization,rank,time
2016,第38回全日本軽量級選手権大会,女子舵手なしクオドルプル,Final A,明治大学,明治大学,3,07:28.52
2016,第38回全日本軽量級選手権大会,女子舵手なしクオドルプル,Final A,日本体育大学A,日本体育大学A,4,07:32.84
2016,第38回全日本軽量級選手権大会,男子エイト,Final B,東北大学A,東北大学A,1,06:16.24
2016,第38回全日本軽量級選手権大会,男子エイト,Final B,東京大学,東京大学,2,06:20.13
2016,第38回全日本軽量級選手権大会,男子エイト,Final B,法政大学,法政大学,3,06:23.55
2016,第38回全日本軽量級選手権大会,男子エイト,Final B,一橋大学B,一橋大学B,4,06:25.31
2016,第38回全日本軽量級選手権大会,男子エイト,Final A,NTT東日本,NTT東日本,1,06:08.75
2016,第38回全日本軽量級選手権大会,男子エイト,Final A,明治大学,明治大学,2,06:13.07
2016,第38回全日本軽量級選手権大会,男子エイト,Final A,日本大学,日本大学,3,06:16.71
2016,第38回全日本軽量級選手権大会,男子エイト,Final A,一橋大学A,一橋大学A,4,06:19.71
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,男子舵手付きフォア,Final B,東北大学,東北大学,1,06:49.81
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,男子舵手付きフォア,Final B,京都大学,京都大学,2,06:51.35
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,男子舵手付きフォア,Final B,慶應義塾大学,慶應義塾大学,3,06:53.08
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,男子舵手付きフォア,Final B,大阪府立大学,大阪府立大学,4,06:53.57
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,男子舵手付きフォア,Final A,日本大学,日本大学,1,06:55.60
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,男子舵手付きフォア,Final A,東海大学,東海大学,2,06:58.17
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,男子舵手付きフォア,Final A,一橋大学,一橋大学,3,07:07.23
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,男子舵手付きフォア,Final A,東京大学,東京大学,4,07:14.99
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,男子ダブルスカル,Final B,千葉大学,千葉大学,1,06:59.58
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,男子ダブルスカル,Final B,中央大学,中央大学,2,07:03.59
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,男子ダブルスカル,Final B,仙台大学,仙台大学,3,07:05.85
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,男子ダブルスカル,Final B,東京医科歯科大学,東京医科歯科大学,4,07:25.93
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,男子ダブルスカル,Final A,富山国際大学,富山国際大学,1,06:47.66
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,男子ダブルスカル,Final A,日本大学,日本大学,2,06:49.05
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,男子ダブルスカル,Final A,明治大学,明治大学,3,06:58.11
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,男子ダブルスカル,Final A,法政大学,法政大学,4,06:59.31
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,女子ダブルスカル,Final B,日本体育大学,日本体育大学,1,07:42.46
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,女子ダブルスカル,Final B,法政大学,法政大学,2,07:48.84
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,女子ダブルスカル,Final B,仙台大学,仙台大学,3,07:53.32
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,女子ダブルスカル,Final B,熊本大学,熊本大学,4,07:56.84
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,女子ダブルスカル,Final A,早稲田大学,早稲田大学,1,07:31.59
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,女子ダブルスカル,Final A,立命館大学,立命館大学,2,07:36.57
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,女子ダブルスカル,Final A,明治大学,明治大学,3,07:37.52
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,女子ダブルスカル,Final A,富山国際大学,富山国際大学,4,07:51.14
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,男子舵手なしペア,Final B,日本大学,日本大学,1,07:16.91
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,男子舵手なしペア,Final B,中央大学,中央大学,2,07:20.99
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,男子舵手なしペア,Final B,同志社大学,同志社大学,3,07:22.02
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,男子舵手なしペア,Final B,東京経済大学,東京経済大学,4,07:25.50
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,男子舵手なしペア,Final A,一橋大学,一橋大学,1,07:00.23
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,男子舵手なしペア,Final A,早稲田大学,早稲田大学,2,07:04.13
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,男子舵手なしペア,Final A,仙台大学,仙台大学,3,07:05.84
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,男子舵手なしペア,Final A,筑波大学,筑波大学,4,07:13.30
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,女子舵手なしペア,Final B,仙台大学,仙台大学,1,08:12.27
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,女子舵手なしペア,Final B,富山国際大学,富山国際大学,2,08:15.61
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,女子舵手なしペア,Final B,龍谷大学,龍谷大学,3,08:15.67
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,女子舵手なしペア,Final B,立教大学,立教大学,4,08:20.71
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,女子舵手なしペア,Final A,早稲田大学,早稲田大学,1,07:51.27
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,女子舵手なしペア,Final A,立命館大学,立命館大学,2,07:52.21
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,女子舵手なしペア,Final A,日本体育大学,日本体育大学,3,07:56.57
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,女子舵手なしペア,Final A,明治大学,明治大学,4,08:00.50
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,男子シングルスカル,Final B,斎藤 慶太郎,東北大学,1,07:35.41
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,男子シングルスカル,Final B,本間 光夫,仙台大学,2,07:37.04
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,男子シングルスカル,Final B,阿部 正典,同志社大学,3,07:44.86
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,男子シングルスカル,Final B,坂田 健,熊本大学,4,07:52.58
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,男子シングルスカル,Final A,古米 峻知,日本大学,1,07:26.43
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,男子シングルスカル,Final A,野口 皓平,広島大学,2,07:31.20
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,男子シングルスカル,Final A,中村 智哉,明治大学,3,07:33.80
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,男子シングルスカル,Final A,松垣 開土,東京大学,4,07:36.58
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,女子シングルスカル,Final B,亀井 恵利沙,中央大学,1,08:29.23
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,女子シングルスカル,Final B,南 菜月,早稲田大学,2,08:33.28
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,女子シングルスカル,Final B,小佐野 萌子,法政大学,3,08:33.30
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,女子シングルスカル,Final B,柴田 知実,筑波大学,4,08:34.82
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,女子シングルスカル,Final A,高島 美晴,明治大学,1,08:05.48
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,女子シングルスカル,Final A,大西 花歩,龍谷大学,2,08:13.22
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,女子シングルスカル,Final A,角谷 真緒,立教大学,3,08:18.57
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,女子シングルスカル,Final A,則近 涼子,鹿屋体育大学,4,08:31.48
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,男子舵手付きペア,Final B,東京大学,東京大学,1,07:49.76
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,男子舵手付きペア,Final B,一橋大学,一橋大学,2,07:49.91
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,男子舵手付きペア,Final B,大阪大学,大阪大学,3,07:50.66
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,男子舵手付きペア,Final B,京都大学,京都大学,4,07:58.51
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,男子舵手付きペア,Final A,日本大学,日本大学,1,07:41.29
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,男子舵手付きペア,Final A,慶應義塾大学,慶應義塾大学,2,07:42.62
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,男子舵手付きペア,Final A,立教大学,立教大学,3,07:51.91
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,男子舵手付きペア,Final A,早稲田大学,早稲田大学,4,08:00.43
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,男子舵手なしフォア,Final B,龍谷大学,龍谷大学,1,06:30.83
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,男子舵手なしフォア,Final B,一橋大学,一橋大学,2,06:34.75
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,男子舵手なしフォア,Final B,早稲田大学,早稲田大学,3,06:38.49
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,男子舵手なしフォア,Final B,法政大学,法政大学,4,06:51.26
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,男子舵手なしフォア,Final A,中央大学,中央大学,1,06:25.83
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,男子舵手なしフォア,Final A,立教大学,立教大学,2,06:28.07
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,男子舵手なしフォア,Final A,日本大学,日本大学,3,06:32.67
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,男子舵手なしフォア,Final A,仙台大学,仙台大学,4,06:42.51
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,男子舵手なしクォドルプル,Final B,仙台大学,仙台大学,1,06:22.98
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,男子舵手なしクォドルプル,Final B,東京経済大学,東京経済大学,2,06:25.23
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,男子舵手なしクォドルプル,Final B,岐阜経済大学,岐阜経済大学,3,06:28.49
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,男子舵手なしクォドルプル,Final B,法政大学,法政大学,4,06:31.13
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,男子舵手なしクォドルプル,Final A,中央大学,中央大学,1,06:23.17
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,男子舵手なしクォドルプル,Final A,明治大学,明治大学,2,06:23.42
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,男子舵手なしクォドルプル,Final A,日本大学,日本大学,3,06:27.81
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,男子舵手なしクォドルプル,Final A,富山国際大学,富山国際大学,4,06:28.85
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,女子舵手付クォドルプル,Final B,富山国際大学,富山国際大学,1,07:14.64
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,女子舵手付クォドルプル,Final B,仙台大学,仙台大学,2,07:14.93
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,女子舵手付クォドルプル,Final B,日本体育大学,日本体育大学,3,07:21.21
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,女子舵手付クォドルプル,Final B,立教大学,立教大学,4,07:26.93
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,女子舵手付クォドルプル,Final A,早稲田大学,早稲田大学,1,07:17.44
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,女子舵手付クォドルプル,Final A,明治大学,明治大学,2,07:20.72
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,女子舵手付クォドルプル,Final A,中央大学,中央大学,3,07:22.21
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,女子舵手付クォドルプル,Final A,筑波大学,筑波大学,4,07:27.05
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,男子エイト,Final B,早稲田大学,早稲田大学,1,05:56.10
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,男子エイト,Final B,一橋大学,一橋大学,2,05:57.76
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,男子エイト,Final B,大阪市立大学,大阪市立大学,3,05:59.38
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,男子エイト,Final B,日本体育大学,日本体育大学,4,06:00.62
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,男子エイト,Final A,日本大学,日本大学,1,05:57.85
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,男子エイト,Final A,明治大学,明治大学,2,06:00.25
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,男子エイト,Final A,仙台大学,仙台大学,3,06:02.12
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,男子エイト,Final A,慶應義塾大学,慶應義塾大学,4,06:02.34
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,オックスフォード盾エイト,Final B,龍谷大学,龍谷大学,1,06:29.71
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,オックスフォード盾エイト,Final B,瀬田漕艇クラブ,瀬田漕艇クラブ,2,06:34.79
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,オックスフォード盾エイト,Final B,警視庁,警視庁,3,06:36.67
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,オックスフォード盾エイト,Final B,大阪府立大学,大阪府立大学,4,06:54.93
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,オックスフォード盾エイト,Final A,NTT東日本,NTT東日本,1,06:02.48
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,オックスフォード盾エイト,Final A,明治安田生命,明治安田生命,2,06:10.90
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,オックスフォード盾エイト,Final A,東レ滋賀,東レ滋賀,3,06:13.96
2016,第43回全日本大学選手権大会／第56回オックスフォード盾レガッタ,オックスフォード盾エイト,Final A,中部電力,中部電力,4,06:14.18
2016,第94回全日本選手権大会,男子シングルスカル,Final B,木村 晶,日本大学,1,07:29.58
2016,第94回全日本選手権大会,男子シングルスカル,Final B,植村 篤希,中部電力,2,07:35.19
2016,第94回全日本選手権大会,男子シングルスカル,Final B,本間 光夫,仙台大学,3,07:36.77
2016,第94回全日本選手権大会,男子シングルスカル,Final B,佐々木 昂大,富山国際大学,4,07:38.29
2016,第94回全日本選手権大会,男子シングルスカル,Final A,野村 颯士朗,トヨタ自動車,1,07:21.83
2016,第94回全日本選手権大会,男子シングルスカル,Final A,田立 健太,戸田中央総合病院RC,2,07:24.88
2016,第94回全日本選手権大会,男子シングルスカル,Final A,長田 敦,日本紙パルプ商事,3,07:33.44
2016,第94回全日本選手権大会,男子シングルスカル,Final A,武田 大作,ダイキ,4,07:47.53
2016,第94回全日本選手権大会,女子シングルスカル,Final B,小原 有賀,筑波大学,1,08:15.29
2016,第94回全日本選手権大会,女子シングルスカル,Final B,髙橋 茜,明治大学,2,08:20.92
2016,第94回全日本選手権大会,女子シングルスカル,Final B,河原 孝多,若狭東高校,3,08:24.78
2016,第94回全日本選手権大会,女子シングルスカル,Final B,北村 綾香,早稲田大学,4,08:28.42
2016,第94回全日本選手権大会,女子シングルスカル,Final A,栗山 咲樹,富山国際大学,1,08:06.79
2016,第94回全日本選手権大会,女子シングルスカル,Final A,大門 千紗,日田林工高校,2,08:10.98
2016,第94回全日本選手権大会,女子シングルスカル,Final A,福本 温子,トヨタ自動車,3,08:12.79
2016,第94回全日本選手権大会,女子シングルスカル,Final A,大西 花歩,龍谷大学,4,08:21.53
2016,第94回全日本選手権大会,男子ダブルスカル,Final B,トヨタ紡織,トヨタ紡織,1,07:03.13
2016,第94回全日本選手権大会,男子ダブルスカル,Final B,瀬田漕艇クラブ,瀬田漕艇クラブ,2,07:07.83
2016,第94回全日本選手権大会,男子ダブルスカル,Final B,関西電力美浜,関西電力美浜,3,07:08.31
2016,第94回全日本選手権大会,男子ダブルスカル,Final B,東レ滋賀,東レ滋賀,4,07:09.64
2016,第94回全日本選手権大会,男子ダブルスカル,Final A,アイリスオーヤマ,アイリスオーヤマ,1,06:45.94
2016,第94回全日本選手権大会,男子ダブルスカル,Final A,新日鐵住金,新日鐵住金,2,06:50.21
2016,第94回全日本選手権大会,男子ダブルスカル,Final A,今治造船,今治造船,3,06:56.57
2016,第94回全日本選手権大会,男子ダブルスカル,Final A,品川リフラクトリーズ,品川リフラクトリーズ,4,07:08.59
2016,第94回全日本選手権大会,女子ダブルスカル,Final B,筑波大学,筑波大学,1,07:53.01
2016,第94回全日本選手権大会,女子ダブルスカル,Final B,富山国際大学,富山国際大学,2,07:53.14
2016,第94回全日本選手権大会,女子ダブルスカル,Final B,鳥取大学,鳥取大学,3,07:54.84
2016,第94回全日本選手権大会,女子ダブルスカル,Final B,日本体育大学,日本体育大学,4,07:55.39
2016,第94回全日本選手権大会,女子ダブルスカル,Final A,明治安田生命,明治安田生命,1,07:32.53
2016,第94回全日本選手権大会,女子ダブルスカル,Final A,トヨタ自動車,トヨタ自動車,2,07:37.69
2016,第94回全日本選手権大会,女子ダブルスカル,Final A,東北大学,東北大学,3,07:37.96
2016,第94回全日本選手権大会,女子ダブルスカル,Final A,早稲田大学,早稲田大学,4,07:42.39
2016,第94回全日本選手権大会,男子舵手なしペア,Final B,仙台大学,仙台大学,1,07:13.81
2016,第94回全日本選手権大会,男子舵手なしペア,Final B,東レ滋賀,東レ滋賀,2,07:15.69
2016,第94回全日本選手権大会,男子舵手なしペア,Final B,早稲田大学,早稲田大学,3,07:16.70
2016,第94回全日本選手権大会,男子舵手なしペア,Final B,今治造船,今治造船,4,07:17.18
2016,第94回全日本選手権大会,男子舵手なしペア,Final A,関西電力美浜,関西電力美浜,1,07:00.06
2016,第94回全日本選手権大会,男子舵手なしペア,Final A,トヨタ紡織,トヨタ紡織,2,07:05.01
2016,第94回全日本選手権大会,男子舵手なしペア,Final A,NTT東日本,NTT東日本,3,07:06.06
2016,第94回全日本選手権大会,男子舵手なしペア,Final A,東北大学,東北大学,4,07:09.34
2016,第94回全日本選手権大会,女子舵手なしペア,Final B,早稲田大学,早稲田大学,1,07:59.92
2016,第94回全日本選手権大会,女子舵手なしペア,Final B,仙台大学,仙台大学,2,08:04.23
2016,第94回全日本選手権大会,女子舵手なしペア,Final B,立教大学,立教大学,3,08:10.28
2016,第94回全日本選手権大会,女子舵手なしペア,Final B,岐阜経済大学,岐阜経済大学,4,08:17.37
2016,第94回全日本選手権大会,女子舵手なしペア,Final A,立命館大学,立命館大学,1,07:50.42
2016,第94回全日本選手権大会,女子舵手なしペア,Final A,富山国際大学,富山国際大学,2,07:52.98
2016,第94回全日本選手権大会,女子舵手なしペア,Final A,日本体育大学,日本体育大学,3,07:54.45
2016,第94回全日本選手権大会,女子舵手なしペア,Final A,龍谷大学,龍谷大学,4,07:55.00
2016,第94回全日本選手権大会,男子舵手つきペア,Final B,立命館大学,立命館大学,1,07:56.23
2016,第94回全日本選手権大会,男子舵手つきペア,Final B,東北大学,東北大学,2,07:59.92
2016,第94回全日本選手権大会,男子舵手つきペア,Final B,東京大学,東京大学,3,08:00.25
