year,competition_name,event_name,final_group,crew_name,organization,rank,time
2017,第39回全日本軽量級選手権大会,女子ダブルスカル,Final B,富山国際大学A,富山国際大学A,2,07:43.16
2017,第39回全日本軽量級選手権大会,女子ダブルスカル,Final B,Hong Kong China Rowing Associa,Hong Kong China Rowing Associa,3,07:44.11
2017,第39回全日本軽量級選手権大会,女子ダブルスカル,Final B,トヨタ自動車,トヨタ自動車,4,07:50.90
2017,第39回全日本軽量級選手権大会,女子ダブルスカル,Final A,明治安田生命,明治安田生命,1,07:30.61
2017,第39回全日本軽量級選手権大会,女子ダブルスカル,Final A,筑波大学,筑波大学,2,07:32.61
2017,第39回全日本軽量級選手権大会,女子ダブルスカル,Final A,早稲田大学,早稲田大学,3,07:36.82
2017,第39回全日本軽量級選手権大会,女子ダブルスカル,Final A,仙台大学,仙台大学,4,07:48.69
2017,第39回全日本軽量級選手権大会,男子舵手なしペア,Final B,日本大学A,日本大学A,1,07:14.57
2017,第39回全日本軽量級選手権大会,男子舵手なしペア,Final B,大阪府立大学,大阪府立大学,2,07:15.58
2017,第39回全日本軽量級選手権大会,男子舵手なしペア,Final B,関西電力美浜A,関西電力美浜A,3,07:16.69
2017,第39回全日本軽量級選手権大会,男子舵手なしペア,Final B,法政大学,法政大学,4,07:25.55
2017,第39回全日本軽量級選手権大会,男子舵手なしペア,Final A,日本大学C,日本大学C,1,06:59.17
2017,第39回全日本軽量級選手権大会,男子舵手なしペア,Final A,慶應義塾大学,慶應義塾大学,2,07:03.72
2017,第39回全日本軽量級選手権大会,男子舵手なしペア,Final A,早稲田大学,早稲田大学,3,07:14.90
2017,第39回全日本軽量級選手権大会,男子舵手なしペア,Final A,日本大学B,日本大学B,4,07:22.15
2017,第39回全日本軽量級選手権大会,男子舵手なしフォア,Final B,仙台大学,仙台大学,1,06:29.35
2017,第39回全日本軽量級選手権大会,男子舵手なしフォア,Final B,立教大学,立教大学,2,06:31.42
2017,第39回全日本軽量級選手権大会,男子舵手なしフォア,Final B,法政大学,法政大学,3,06:37.81
2017,第39回全日本軽量級選手権大会,男子舵手なしフォア,Final B,龍谷大学,龍谷大学,4,06:43.19
2017,第39回全日本軽量級選手権大会,男子舵手なしフォア,Final A,東レ滋賀,東レ滋賀,1,06:26.29
2017,第39回全日本軽量級選手権大会,男子舵手なしフォア,Final A,東北大学A,東北大学A,2,06:27.43
2017,第39回全日本軽量級選手権大会,男子舵手なしフォア,Final A,NTT東日本,NTT東日本,3,06:32.50
2017,第39回全日本軽量級選手権大会,男子舵手なしフォア,Final A,日本大学,日本大学,4,06:37.48
2017,第39回全日本軽量級選手権大会,男子舵手なしクオドルプル,Final B,Hong Kong China Rowing AssociaB,Hong Kong China Rowing AssociaB,1,06:27.07
2017,第39回全日本軽量級選手権大会,男子舵手なしクオドルプル,Final B,富山国際大学A,富山国際大学A,2,06:29.00
2017,第39回全日本軽量級選手権大会,男子舵手なしクオドルプル,Final B,法政大学,法政大学,3,06:30.35
2017,第39回全日本軽量級選手権大会,男子舵手なしクオドルプル,Final B,東京経済大学A,東京経済大学A,4,06:33.38
2017,第39回全日本軽量級選手権大会,男子舵手なしクオドルプル,Final A,Hong Kong China Rowing AssociaA,Hong Kong China Rowing AssociaA,1,06:20.06
2017,第39回全日本軽量級選手権大会,男子舵手なしクオドルプル,Final A,トヨタ紡織,トヨタ紡織,2,06:23.56
2017,第39回全日本軽量級選手権大会,男子舵手なしクオドルプル,Final A,明治安田生命,明治安田生命,3,06:25.66
2017,第39回全日本軽量級選手権大会,男子舵手なしクオドルプル,Final A,龍谷大学,龍谷大学,4,06:37.84
2017,第39回全日本軽量級選手権大会,女子舵手なしクオドルプル,Final B,富山国際大学,富山国際大学,1,07:27.73
2017,第39回全日本軽量級選手権大会,女子舵手なしクオドルプル,Final B,法政大学B,法政大学B,2,07:33.76
2017,第39回全日本軽量級選手権大会,女子舵手なしクオドルプル,Final B,Hong Kong China Rowing Associa,Hong Kong China Rowing Associa,3,07:36.23
2017,第39回全日本軽量級選手権大会,女子舵手なしクオドルプル,Final B,日本体育大学A,日本体育大学A,4,07:37.86
2017,第39回全日本軽量級選手権大会,女子舵手なしクオドルプル,Final A,明治大学,明治大学,1,07:07.20
2017,第39回全日本軽量級選手権大会,女子舵手なしクオドルプル,Final A,法政大学A,法政大学A,2,07:10.52
2017,第39回全日本軽量級選手権大会,女子舵手なしクオドルプル,Final A,仙台大学,仙台大学,3,07:12.14
2017,第39回全日本軽量級選手権大会,女子舵手なしクオドルプル,Final A,立命館大学,立命館大学,4,07:17.54
2017,第39回全日本軽量級選手権大会,男子エイト,Final B,日本大学,日本大学,1,06:22.48
2017,第39回全日本軽量級選手権大会,男子エイト,Final B,日本体育大学,日本体育大学,2,06:25.26
2017,第39回全日本軽量級選手権大会,男子エイト,Final B,早稲田大学,早稲田大学,3,06:28.14
2017,第39回全日本軽量級選手権大会,男子エイト,Final B,一橋大学B,一橋大学B,4,06:34.65
2017,第39回全日本軽量級選手権大会,男子エイト,Final A,明治大学A,明治大学A,1,06:07.50
2017,第39回全日本軽量級選手権大会,男子エイト,Final A,仙台大学,仙台大学,2,06:12.84
2017,第39回全日本軽量級選手権大会,男子エイト,Final A,一橋大学A,一橋大学A,3,06:18.60
2017,第39回全日本軽量級選手権大会,男子エイト,Final A,東京大学,東京大学,4,06:29.16
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,男子舵手付きフォア,Final B,日本体育大学,日本体育大学,1,06:38.32
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,男子舵手付きフォア,Final B,富山国際大学,富山国際大学,2,06:46.00
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,男子舵手付きフォア,Final B,早稲田大学,早稲田大学,3,06:47.07
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,男子舵手付きフォア,Final B,大阪府立大学,大阪府立大学,4,06:48.80
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,男子舵手付きフォア,Final A,日本大学,日本大学,1,06:31.67
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,男子舵手付きフォア,Final A,仙台大学,仙台大学,2,06:35.75
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,男子舵手付きフォア,Final A,岡山大学,岡山大学,3,06:36.07
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,男子舵手付きフォア,Final A,慶應義塾大学,慶應義塾大学,4,06:40.33
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,男子ダブルスカル,Final B,日本体育大学,日本体育大学,1,06:59.05
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,男子ダブルスカル,Final B,東京経済大学,東京経済大学,2,07:02.01
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,男子ダブルスカル,Final B,鳥取大学,鳥取大学,3,07:03.90
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,男子ダブルスカル,Final B,明治大学,明治大学,4,07:05.25
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,男子ダブルスカル,Final A,日本大学,日本大学,1,06:38.82
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,男子ダブルスカル,Final A,龍谷大学,龍谷大学,2,06:43.98
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,男子ダブルスカル,Final A,法政大学,法政大学,3,06:48.91
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,男子ダブルスカル,Final A,富山国際大学,富山国際大学,4,06:48.92
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,女子ダブルスカル,Final B,筑波大学,筑波大学,1,07:23.35
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,女子ダブルスカル,Final B,法政大学,法政大学,2,07:34.56
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,女子ダブルスカル,Final B,中央大学,中央大学,3,07:41.84
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,女子ダブルスカル,Final B,大阪市立大学,大阪市立大学,4,07:43.19
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,女子ダブルスカル,Final A,日本体育大学,日本体育大学,1,07:14.30
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,女子ダブルスカル,Final A,早稲田大学,早稲田大学,2,07:25.62
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,女子ダブルスカル,Final A,立命館大学,立命館大学,3,07:28.65
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,女子ダブルスカル,Final A,立教大学,立教大学,4,07:35.00
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,男子舵手なしペア,Final B,明治大学,明治大学,1,07:06.89
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,男子舵手なしペア,Final B,名古屋大学,名古屋大学,2,07:17.43
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,男子舵手なしペア,Final B,一橋大学,一橋大学,3,07:22.53
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,男子舵手なしペア,Final B,立教大学,立教大学,4,07:24.65
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,男子舵手なしペア,Final A,日本大学,日本大学,1,06:51.98
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,男子舵手なしペア,Final A,仙台大学,仙台大学,2,06:54.51
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,男子舵手なしペア,Final A,法政大学,法政大学,3,06:56.33
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,男子舵手なしペア,Final A,東北大学,東北大学,4,07:14.05
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,女子舵手なしペア,Final B,早稲田大学,早稲田大学,1,07:50.46
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,女子舵手なしペア,Final B,日本体育大学,日本体育大学,2,07:56.58
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,女子舵手なしペア,Final B,明治大学,明治大学,3,07:59.18
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,女子舵手なしペア,Final B,法政大学,法政大学,4,08:08.94
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,女子舵手なしペア,Final A,慶應義塾大学,慶應義塾大学,1,07:33.68
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,女子舵手なしペア,Final A,富山国際大学,富山国際大学,2,07:37.84
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,女子舵手なしペア,Final A,立命館大学,立命館大学,3,07:40.77
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,女子舵手なしペア,Final A,仙台大学,仙台大学,4,07:41.56
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,男子シングルスカル,Final B,横田 聡,龍谷大学,1,07:36.10
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,男子シングルスカル,Final B,大友 海斗,日本体育大学,2,07:40.48
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,男子シングルスカル,Final B,東 遼平,東京経済大学,3,07:46.58
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,男子シングルスカル,Final A,櫻間 達也,同志社大学,1,07:11.55
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,男子シングルスカル,Final A,濱谷 奎介,筑波大学,2,07:13.54
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,男子シングルスカル,Final A,中村 智哉,明治大学,3,07:13.69
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,男子シングルスカル,Final A,南條 翔也,熊本学園大学,4,07:14.11
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,女子シングルスカル,Final B,四方 美咲,鹿屋体育大学,1,08:21.05
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,女子シングルスカル,Final B,西田 樹乃,同志社大学,2,08:25.15
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,女子シングルスカル,Final B,吉川 仁恵,日本体育大学,3,08:33.41
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,女子シングルスカル,Final B,市川 麻耶,茨城大学,4,08:52.02
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,女子シングルスカル,Final A,高島 美晴,明治大学,1,07:50.51
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,女子シングルスカル,Final A,栗山 咲樹,富山国際大学,2,07:55.70
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,女子シングルスカル,Final A,安井 咲智,早稲田大学,3,07:58.75
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,女子シングルスカル,Final A,石垣 優香,法政大学,4,08:13.45
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,男子舵手付きペア,Final B,早稲田大学,早稲田大学,1,07:40.61
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,男子舵手付きペア,Final B,立教大学,立教大学,2,07:41.82
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,男子舵手付きペア,Final B,東京大学,東京大学,3,07:45.51
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,男子舵手付きペア,Final B,中央大学,中央大学,4,07:46.79
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,男子舵手付きペア,Final A,日本大学,日本大学,1,07:18.68
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,男子舵手付きペア,Final A,仙台大学,仙台大学,2,07:21.55
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,男子舵手付きペア,Final A,明治大学,明治大学,3,07:23.46
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,男子舵手付きペア,Final A,立命館大学,立命館大学,4,07:24.15
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,男子舵手なしフォア,Final B,日本大学,日本大学,1,06:25.61
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,男子舵手なしフォア,Final B,法政大学,法政大学,2,06:29.03
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,男子舵手なしフォア,Final B,同志社大学,同志社大学,3,06:30.38
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,男子舵手なしフォア,Final B,東海大学,東海大学,4,06:31.26
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,男子舵手なしフォア,Final A,中央大学,中央大学,1,06:16.12
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,男子舵手なしフォア,Final A,仙台大学,仙台大学,2,06:18.01
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,男子舵手なしフォア,Final A,立教大学,立教大学,3,06:20.18
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,男子舵手なしフォア,Final A,早稲田大学,早稲田大学,4,06:27.87
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,男子舵手なしクォドルプル,Final B,富山国際大学,富山国際大学,1,06:20.14
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,男子舵手なしクォドルプル,Final B,広島大学,広島大学,2,06:21.69
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,男子舵手なしクォドルプル,Final B,法政大学,法政大学,3,06:22.60
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,男子舵手なしクォドルプル,Final B,茨城大学,茨城大学,4,06:32.55
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,男子舵手なしクォドルプル,Final A,日本大学,日本大学,1,06:06.67
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,男子舵手なしクォドルプル,Final A,明治大学,明治大学,2,06:09.09
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,男子舵手なしクォドルプル,Final A,日本体育大学,日本体育大学,3,06:12.63
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,男子舵手なしクォドルプル,Final A,仙台大学,仙台大学,4,06:14.33
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,女子舵手付クォドルプル,Final B,仙台大学,仙台大学,1,07:14.68
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,女子舵手付クォドルプル,Final B,法政大学,法政大学,2,07:16.48
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,女子舵手付クォドルプル,Final B,東北大学,東北大学,3,07:17.43
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,女子舵手付クォドルプル,Final B,日本体育大学,日本体育大学,4,07:22.74
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,女子舵手付クォドルプル,Final A,明治大学,明治大学,1,07:01.45
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,女子舵手付クォドルプル,Final A,中央大学,中央大学,2,07:05.58
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,女子舵手付クォドルプル,Final A,早稲田大学,早稲田大学,3,07:07.52
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,女子舵手付クォドルプル,Final A,富山国際大学,富山国際大学,4,07:13.58
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,男子エイト,Final B,慶應義塾大学,慶應義塾大学,1,05:50.01
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,男子エイト,Final B,早稲田大学,早稲田大学,2,05:53.68
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,男子エイト,Final B,東京工業大学,東京工業大学,3,05:56.16
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,男子エイト,Final B,日本体育大学,日本体育大学,4,06:02.18
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,男子エイト,Final A,日本大学,日本大学,1,05:45.99
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,男子エイト,Final A,明治大学,明治大学,2,05:48.77
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,男子エイト,Final A,中央大学,中央大学,3,05:50.75
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,男子エイト,Final A,仙台大学,仙台大学,4,05:52.14
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,オックスフォード盾エイト,Final B,関西学院大学,関西学院大学,1,06:21.42
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,オックスフォード盾エイト,Final B,一橋大学A,一橋大学A,2,06:24.30
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,オックスフォード盾エイト,Final B,慶應義塾大学A,慶應義塾大学A,3,06:26.26
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,オックスフォード盾エイト,Final B,警視庁,警視庁,4,06:28.86
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,オックスフォード盾エイト,Final A,NTT東日本,NTT東日本,1,05:51.51
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,オックスフォード盾エイト,Final A,中部電力,中部電力,2,05:54.41
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,オックスフォード盾エイト,Final A,東レ滋賀,東レ滋賀,3,05:54.67
2017,第44回全日本大学選手権大会／第57回オックスフォード盾レガッタ,オックスフォード盾エイト,Final A,仙台大学,仙台大学,4,06:09.59
2017,第95回全日本選手権大会,男子シングルスカル,Final B,小林 雅人,戸田中央総合病院RC,1,07:20.68
2017,第95回全日本選手権大会,男子シングルスカル,Final B,西 知希,大阪府立大学,2,07:31.58
2017,第95回全日本選手権大会,男子シングルスカル,Final B,高瀬 悠人,日本大学,3,07:34.69
2017,第95回全日本選手権大会,男子シングルスカル,Final B,濱谷 奎介,筑波大学,4,07:43.59
2017,第95回全日本選手権大会,男子シングルスカル,Final A,中野 紘志,新日鐵住金,1,07:09.89
2017,第95回全日本選手権大会,男子シングルスカル,Final A,福井 康,東レ滋賀,2,07:12.22
2017,第95回全日本選手権大会,男子シングルスカル,Final A,櫻間 達也,同志社大学,3,07:15.29
2017,第95回全日本選手権大会,男子シングルスカル,Final A,長田 敦,日本紙パルプ商事,4,07:26.85
2017,第95回全日本選手権大会,女子シングルスカル,Final B,栗山 咲樹,富山国際大学,1,08:08.77
2017,第95回全日本選手権大会,女子シングルスカル,Final B,鈴木 亜由子,明治安田生命,2,08:12.70
2017,第95回全日本選手権大会,女子シングルスカル,Final B,松井 友理乃,早稲田大学,3,08:16.12
2017,第95回全日本選手権大会,女子シングルスカル,Final B,大門 千紗,日本大学,4,08:21.69
2017,第95回全日本選手権大会,女子シングルスカル,Final A,大石 綾美,アイリスオーヤマ,1,07:53.67
2017,第95回全日本選手権大会,女子シングルスカル,Final A,瀧本 日向子,明治大学,2,08:08.01
2017,第95回全日本選手権大会,女子シングルスカル,Final A,矢吹 美緒,東北大学,3,08:09.48
2017,第95回全日本選手権大会,女子シングルスカル,Final A,石垣 優香,法政大学,4,08:13.20
2017,第95回全日本選手権大会,男子ダブルスカル,Final B,同志社大学,同志社大学,1,06:55.83
2017,第95回全日本選手権大会,男子ダブルスカル,Final B,チョープロ,チョープロ,2,06:55.96
2017,第95回全日本選手権大会,男子ダブルスカル,Final B,品川リフラクトリーズ,品川リフラクトリーズ,3,07:03.74
2017,第95回全日本選手権大会,男子ダブルスカル,Final B,日本大学,日本大学,4,07:03.92
2017,第95回全日本選手権大会,男子ダブルスカル,Final A,アイリスオーヤマ,アイリスオーヤマ,1,06:29.24
2017,第95回全日本選手権大会,男子ダブルスカル,Final A,新日鐵住金,新日鐵住金,2,06:30.62
2017,第95回全日本選手権大会,男子ダブルスカル,Final A,関西電力美浜,関西電力美浜,3,06:36.01
2017,第95回全日本選手権大会,男子ダブルスカル,Final A,明治安田生命,明治安田生命,4,07:13.70
2017,第95回全日本選手権大会,女子ダブルスカル,Final B,東北大学,東北大学,1,07:37.65
2017,第95回全日本選手権大会,女子ダブルスカル,Final B,明治大学,明治大学,2,07:40.14
2017,第95回全日本選手権大会,女子ダブルスカル,Final B,仙台大学,仙台大学,3,07:40.63
2017,第95回全日本選手権大会,女子ダブルスカル,Final B,中央大学,中央大学,4,07:42.82
2017,第95回全日本選手権大会,女子ダブルスカル,Final A,日本体育大学,日本体育大学,1,07:24.97
2017,第95回全日本選手権大会,女子ダブルスカル,Final A,早稲田大学,早稲田大学,2,07:32.13
2017,第95回全日本選手権大会,女子ダブルスカル,Final A,明治安田生命,明治安田生命,3,07:33.61
2017,第95回全日本選手権大会,女子ダブルスカル,Final A,筑波大学,筑波大学,4,07:37.57
2017,第95回全日本選手権大会,男子舵手なしペア,Final B,明治大学,明治大学,1,07:15.77
2017,第95回全日本選手権大会,男子舵手なしペア,Final B,慶應義塾大学,慶應義塾大学,2,07:19.31
2017,第95回全日本選手権大会,男子舵手なしペア,Final B,熊本大学,熊本大学,3,07:24.62
2017,第95回全日本選手権大会,男子舵手なしペア,Final A,戸田中央総合病院RC,戸田中央総合病院RC,1,06:54.95
2017,第95回全日本選手権大会,男子舵手なしペア,Final A,法政大学,法政大学,2,06:57.20
2017,第95回全日本選手権大会,男子舵手なしペア,Final A,仙台大学,仙台大学,3,06:58.98
2017,第95回全日本選手権大会,男子舵手なしペア,Final A,NTT東日本,NTT東日本,4,07:05.59
2017,第95回全日本選手権大会,女子舵手なしペア,Final B,日本体育大学,日本体育大学,1,08:05.71
2017,第95回全日本選手権大会,女子舵手なしペア,Final B,岐阜経済大学,岐阜経済大学,2,08:22.21
2017,第95回全日本選手権大会,女子舵手なしペア,Final B,全諏訪,全諏訪,3,08:34.96
2017,第95回全日本選手権大会,女子舵手なしペア,Final A,立命館大学,立命館大学,1,07:45.76
2017,第95回全日本選手権大会,女子舵手なしペア,Final A,早稲田大学,早稲田大学,2,07:51.02
2017,第95回全日本選手権大会,女子舵手なしペア,Final A,仙台大学,仙台大学,3,07:52.06
2017,第95回全日本選手権大会,女子舵手なしペア,Final A,富山国際大学,富山国際大学,4,07:58.23
2017,第95回全日本選手権大会,男子舵手つきペア,Final B,新日鐵住金,新日鐵住金,1,07:40.95
2017,第95回全日本選手権大会,男子舵手つきペア,Final B,一橋大学,一橋大学,2,07:44.15
2017,第95回全日本選手権大会,男子舵手つきペア,Final B,京都大学,京都大学,3,07:48.50
2017,第95回全日本選手権大会,男子舵手つきペア,Final B,東京大学,東京大学,4,07:50.23
2017,第95回全日本選手権大会,男子舵手つきペア,Final A,日本大学,日本大学,1,07:30.54
2017,第95回全日本選手権大会,男子舵手つきペア,Final A,仙台大学,仙台大学,2,07:32.48
2017,第95回全日本選手権大会,男子舵手つきペア,Final A,大阪大学,大阪大学,3,07:38.58
2017,第95回全日本選手権大会,男子舵手つきペア,Final A,龍谷大学,龍谷大学,4,07:41.61
