year,competition_name,event_name,final_group,crew_name,organization,rank,time
2014,第41回全日本大学選手権大会／第54回オックスフォード盾レガッタ,男子舵手付きペア,Final A,日本大学,日本大学,1,07:35.90
2014,第41回全日本大学選手権大会／第54回オックスフォード盾レガッタ,男子舵手付きペア,Final A,立教大学,立教大学,2,07:39.67
2014,第41回全日本大学選手権大会／第54回オックスフォード盾レガッタ,男子舵手付きペア,Final A,一橋大学,一橋大学,3,07:41.54
2014,第41回全日本大学選手権大会／第54回オックスフォード盾レガッタ,男子舵手付きペア,Final A,明治大学,明治大学,4,07:43.44
2014,第41回全日本大学選手権大会／第54回オックスフォード盾レガッタ,男子舵手なしフォア,Final B,日本大学,日本大学,1,06:24.75
2014,第41回全日本大学選手権大会／第54回オックスフォード盾レガッタ,男子舵手なしフォア,Final B,慶應義塾大学,慶應義塾大学,2,06:27.06
2014,第41回全日本大学選手権大会／第54回オックスフォード盾レガッタ,男子舵手なしフォア,Final B,立命館大学,立命館大学,3,06:31.26
2014,第41回全日本大学選手権大会／第54回オックスフォード盾レガッタ,男子舵手なしフォア,Final B,東北大学,東北大学,4,06:34.17
2014,第41回全日本大学選手権大会／第54回オックスフォード盾レガッタ,男子舵手なしフォア,Final A,明治大学,明治大学,1,06:21.04
2014,第41回全日本大学選手権大会／第54回オックスフォード盾レガッタ,男子舵手なしフォア,Final A,立教大学,立教大学,2,06:22.97
2014,第41回全日本大学選手権大会／第54回オックスフォード盾レガッタ,男子舵手なしフォア,Final A,仙台大学,仙台大学,3,06:23.48
2014,第41回全日本大学選手権大会／第54回オックスフォード盾レガッタ,男子舵手なしフォア,Final A,京都大学,京都大学,4,06:26.01
2014,第41回全日本大学選手権大会／第54回オックスフォード盾レガッタ,男子舵手なしクォドルプル,Final B,岐阜経済大学,岐阜経済大学,1,06:20.05
2014,第41回全日本大学選手権大会／第54回オックスフォード盾レガッタ,男子舵手なしクォドルプル,Final B,富山国際大学,富山国際大学,2,06:22.47
2014,第41回全日本大学選手権大会／第54回オックスフォード盾レガッタ,男子舵手なしクォドルプル,Final B,立命館大学,立命館大学,3,06:28.27
2014,第41回全日本大学選手権大会／第54回オックスフォード盾レガッタ,男子舵手なしクォドルプル,Final B,早稲田大学,早稲田大学,4,06:35.96
2014,第41回全日本大学選手権大会／第54回オックスフォード盾レガッタ,男子舵手なしクォドルプル,Final A,明治大学,明治大学,1,06:05.32
2014,第41回全日本大学選手権大会／第54回オックスフォード盾レガッタ,男子舵手なしクォドルプル,Final A,日本大学,日本大学,2,06:06.40
2014,第41回全日本大学選手権大会／第54回オックスフォード盾レガッタ,男子舵手なしクォドルプル,Final A,日本体育大学,日本体育大学,3,06:09.94
2014,第41回全日本大学選手権大会／第54回オックスフォード盾レガッタ,男子舵手なしクォドルプル,Final A,慶應義塾大学,慶應義塾大学,4,06:13.94
2014,第41回全日本大学選手権大会／第54回オックスフォード盾レガッタ,女子舵手付クォドルプル,Final B,筑波大学,筑波大学,1,07:16.98
2014,第41回全日本大学選手権大会／第54回オックスフォード盾レガッタ,女子舵手付クォドルプル,Final B,神戸大学,神戸大学,2,07:17.08
2014,第41回全日本大学選手権大会／第54回オックスフォード盾レガッタ,女子舵手付クォドルプル,Final B,富山国際大学,富山国際大学,3,07:17.41
2014,第41回全日本大学選手権大会／第54回オックスフォード盾レガッタ,女子舵手付クォドルプル,Final B,学習院大学,学習院大学,4,07:19.54
2014,第41回全日本大学選手権大会／第54回オックスフォード盾レガッタ,女子舵手付クォドルプル,Final A,早稲田大学,早稲田大学,1,07:13.98
2014,第41回全日本大学選手権大会／第54回オックスフォード盾レガッタ,女子舵手付クォドルプル,Final A,日本体育大学,日本体育大学,2,07:17.57
2014,第41回全日本大学選手権大会／第54回オックスフォード盾レガッタ,女子舵手付クォドルプル,Final A,東北大学,東北大学,3,07:19.38
2014,第41回全日本大学選手権大会／第54回オックスフォード盾レガッタ,女子舵手付クォドルプル,Final A,明治大学,明治大学,4,07:20.17
2014,第41回全日本大学選手権大会／第54回オックスフォード盾レガッタ,男子エイト,Final B,仙台大学,仙台大学,1,05:59.00
2014,第41回全日本大学選手権大会／第54回オックスフォード盾レガッタ,男子エイト,Final B,中央大学,中央大学,2,06:00.29
2014,第41回全日本大学選手権大会／第54回オックスフォード盾レガッタ,男子エイト,Final B,東北大学,東北大学,3,06:04.15
2014,第41回全日本大学選手権大会／第54回オックスフォード盾レガッタ,男子エイト,Final B,富山国際大学,富山国際大学,4,06:12.61
2014,第41回全日本大学選手権大会／第54回オックスフォード盾レガッタ,男子エイト,Final A,日本大学,日本大学,1,05:44.68
2014,第41回全日本大学選手権大会／第54回オックスフォード盾レガッタ,男子エイト,Final A,一橋大学,一橋大学,2,05:48.13
2014,第41回全日本大学選手権大会／第54回オックスフォード盾レガッタ,男子エイト,Final A,早稲田大学,早稲田大学,3,05:49.89
2014,第41回全日本大学選手権大会／第54回オックスフォード盾レガッタ,男子エイト,Final A,慶應義塾大学,慶應義塾大学,4,05:53.09
2014,第41回全日本大学選手権大会／第54回オックスフォード盾レガッタ,オックスフォード盾エイト,Final B,ひた市,ひた市,1,06:17.83
2014,第41回全日本大学選手権大会／第54回オックスフォード盾レガッタ,オックスフォード盾エイト,Final B,慶應義塾大学B,慶應義塾大学B,2,06:19.30
2014,第41回全日本大学選手権大会／第54回オックスフォード盾レガッタ,オックスフォード盾エイト,Final B,大阪工業大学,大阪工業大学,3,06:21.71
2014,第41回全日本大学選手権大会／第54回オックスフォード盾レガッタ,オックスフォード盾エイト,Final B,慶應義塾大学A,慶應義塾大学A,4,06:25.60
2014,第41回全日本大学選手権大会／第54回オックスフォード盾レガッタ,オックスフォード盾エイト,Final A,東レ滋賀,東レ滋賀,1,05:51.77
2014,第41回全日本大学選手権大会／第54回オックスフォード盾レガッタ,オックスフォード盾エイト,Final A,中部電力,中部電力,2,05:56.91
2014,第41回全日本大学選手権大会／第54回オックスフォード盾レガッタ,オックスフォード盾エイト,Final A,NTT東日本,NTT東日本,3,06:02.83
2014,第41回全日本大学選手権大会／第54回オックスフォード盾レガッタ,オックスフォード盾エイト,Final A,一橋大学A,一橋大学A,4,06:27.84
2014,第92回全日本選手権大会,男子シングルスカル,Final B,諏訪 倉一,NTT東日本,1,07:30.46
2014,第92回全日本選手権大会,男子シングルスカル,Final B,伊藤 琢磨,J-POWER,2,07:33.14
2014,第92回全日本選手権大会,男子シングルスカル,Final B,白井 孝信,北海道大学水産学部,3,07:33.80
2014,第92回全日本選手権大会,男子シングルスカル,Final B,藤田 寛生,一橋大学,4,07:36.67
2014,第92回全日本選手権大会,男子シングルスカル,Final A,武田 大作,ダイキ,1,07:16.43
2014,第92回全日本選手権大会,男子シングルスカル,Final A,今井 祐樹,中部電力,2,07:18.24
2014,第92回全日本選手権大会,男子シングルスカル,Final A,濱上 裕士,関西電力美浜,3,07:24.75
2014,第92回全日本選手権大会,男子シングルスカル,Final A,斧澤 友寛,東京経済大学,4,07:27.33
2014,第92回全日本選手権大会,女子シングルスカル,Final B,松本 愛理,立教大学,1,08:12.78
2014,第92回全日本選手権大会,女子シングルスカル,Final B,大門 千紗,日田林工高校,2,08:13.36
2014,第92回全日本選手権大会,女子シングルスカル,Final B,杉原 参智,今治造船,3,08:16.01
2014,第92回全日本選手権大会,女子シングルスカル,Final B,青山 恭子,関西アーバン銀行,4,08:16.13
2014,第92回全日本選手権大会,女子シングルスカル,Final A,大石 綾美,中部電力,1,08:03.83
2014,第92回全日本選手権大会,女子シングルスカル,Final A,中川 ひかり,仙台大学,2,08:05.56
2014,第92回全日本選手権大会,女子シングルスカル,Final A,栗山 咲樹,富山国際大学,3,08:09.52
2014,第92回全日本選手権大会,女子シングルスカル,Final A,今井 茉希,大垣共立銀行,4,08:10.21
2014,第92回全日本選手権大会,男子ダブルスカル,Final B,品川リフラクトリーズ,品川リフラクトリーズ,1,06:57.09
2014,第92回全日本選手権大会,男子ダブルスカル,Final B,日本体育大学,日本体育大学,2,07:01.50
2014,第92回全日本選手権大会,男子ダブルスカル,Final B,ひた市,ひた市,3,07:04.81
2014,第92回全日本選手権大会,男子ダブルスカル,Final B,熊本大学,熊本大学,4,07:05.64
2014,第92回全日本選手権大会,男子ダブルスカル,Final A,アイリスオーヤマ,アイリスオーヤマ,1,06:31.09
2014,第92回全日本選手権大会,男子ダブルスカル,Final A,関西電力美浜,関西電力美浜,2,06:41.95
2014,第92回全日本選手権大会,男子ダブルスカル,Final A,今治造船,今治造船,3,06:50.19
2014,第92回全日本選手権大会,男子ダブルスカル,Final A,筑波大学,筑波大学,4,06:54.35
2014,第92回全日本選手権大会,女子ダブルスカル,Final B,明治安田生命,明治安田生命,1,07:32.62
2014,第92回全日本選手権大会,女子ダブルスカル,Final B,龍谷大学,龍谷大学,2,07:33.44
2014,第92回全日本選手権大会,女子ダブルスカル,Final B,大垣共立銀行,大垣共立銀行,3,07:35.83
2014,第92回全日本選手権大会,女子ダブルスカル,Final B,仙台大学,仙台大学,4,07:42.43
2014,第92回全日本選手権大会,女子ダブルスカル,Final A,富山国際大学,富山国際大学,1,07:20.11
2014,第92回全日本選手権大会,女子ダブルスカル,Final A,関西電力小浜,関西電力小浜,2,07:23.71
2014,第92回全日本選手権大会,女子ダブルスカル,Final A,早稲田大学,早稲田大学,3,07:25.82
2014,第92回全日本選手権大会,女子ダブルスカル,Final A,デンソー,デンソー,4,07:30.81
2014,第92回全日本選手権大会,男子舵手なしペア,Final B,トヨタ紡織,トヨタ紡織,1,07:02.67
2014,第92回全日本選手権大会,男子舵手なしペア,Final B,仙台大学,仙台大学,2,07:08.64
2014,第92回全日本選手権大会,男子舵手なしペア,Final B,中央大学,中央大学,3,07:14.39
2014,第92回全日本選手権大会,男子舵手なしペア,Final B,山口大学,山口大学,4,07:22.58
2014,第92回全日本選手権大会,男子舵手なしペア,Final A,日本大学,日本大学,1,07:04.73
2014,第92回全日本選手権大会,男子舵手なしペア,Final A,一橋大学,一橋大学,2,07:05.38
2014,第92回全日本選手権大会,男子舵手なしペア,Final A,東京経済大学,東京経済大学,3,07:09.09
2014,第92回全日本選手権大会,男子舵手なしペア,Final A,中部電力,中部電力,4,07:11.18
2014,第92回全日本選手権大会,女子舵手なしペア,Final B,法政大学,法政大学,1,08:02.86
2014,第92回全日本選手権大会,女子舵手なしペア,Final B,明治大学,明治大学,2,08:06.78
2014,第92回全日本選手権大会,女子舵手なしペア,Final B,東北大学,東北大学,3,08:10.30
2014,第92回全日本選手権大会,女子舵手なしペア,Final A,立命館大学,立命館大学,1,07:47.65
2014,第92回全日本選手権大会,女子舵手なしペア,Final A,名古屋大学,名古屋大学,2,07:51.98
2014,第92回全日本選手権大会,女子舵手なしペア,Final A,早稲田大学,早稲田大学,3,07:55.54
2014,第92回全日本選手権大会,女子舵手なしペア,Final A,日本体育大学,日本体育大学,4,08:10.44
2014,第92回全日本選手権大会,男子舵手つきペア,Final B,早稲田大学,早稲田大学,1,07:45.97
2014,第92回全日本選手権大会,男子舵手つきペア,Final B,慶應義塾大学,慶應義塾大学,2,07:46.62
2014,第92回全日本選手権大会,男子舵手つきペア,Final B,龍谷大学,龍谷大学,3,07:50.62
2014,第92回全日本選手権大会,男子舵手つきペア,Final B,警視庁,警視庁,4,08:00.70
2014,第92回全日本選手権大会,男子舵手つきペア,Final A,日本大学,日本大学,1,07:37.59
2014,第92回全日本選手権大会,男子舵手つきペア,Final A,立教大学,立教大学,2,07:43.43
2014,第92回全日本選手権大会,男子舵手つきペア,Final A,明治大学,明治大学,3,07:45.49
2014,第92回全日本選手権大会,男子舵手つきペア,Final A,東京大学,東京大学,4,07:54.70
2014,第92回全日本選手権大会,男子舵手なしフォア,Final B,立教大学,立教大学,1,06:32.54
2014,第92回全日本選手権大会,男子舵手なしフォア,Final B,早稲田大学,早稲田大学,2,06:34.53
