year,competition_name,event_name,final_group,crew_name,organization,rank,time
2019,第97回全日本選手権大会,軽量級女子ダブルスカル,Final B,東京経済大学,東京経済大学,3,07:51.91
2019,第97回全日本選手権大会,軽量級女子ダブルスカル,Final B,学習院大学,学習院大学,4,07:52.37
2019,第97回全日本選手権大会,軽量級女子ダブルスカル,Final A,鹿屋体育大学,鹿屋体育大学,1,07:27.95
2019,第97回全日本選手権大会,軽量級女子ダブルスカル,Final A,トヨタ自動車,トヨタ自動車,2,07:29.47
2019,第97回全日本選手権大会,軽量級女子ダブルスカル,Final A,戸田中央総合病院RC,戸田中央総合病院RC,3,07:34.53
2019,第97回全日本選手権大会,軽量級女子ダブルスカル,Final A,関西電力,関西電力,4,07:49.35
2019,第97回全日本選手権大会,軽量級男子舵手なしペア,Final B,仙台大学,仙台大学,1,07:18.61
2019,第97回全日本選手権大会,軽量級男子舵手なしペア,Final B,慶應義塾大学,慶應義塾大学,2,07:18.70
2019,第97回全日本選手権大会,軽量級男子舵手なしペア,Final B,日本体育大学,日本体育大学,3,07:22.61
2019,第97回全日本選手権大会,軽量級男子舵手なしペア,Final B,東京経済大学,東京経済大学,4,07:43.83
2019,第97回全日本選手権大会,軽量級男子舵手なしペア,Final A,明治大学,明治大学,1,07:21.27
2019,第97回全日本選手権大会,軽量級男子舵手なしペア,Final A,日本大学,日本大学,2,07:21.55
2019,第97回全日本選手権大会,軽量級男子舵手なしペア,Final A,法政大学,法政大学,3,07:28.17
2019,第97回全日本選手権大会,軽量級男子舵手なしペア,Final A,立命館大学,立命館大学,4,07:33.31
2019,第97回全日本選手権大会,軽量級女子舵手なしペア,Final A,立命館大学,立命館大学,1,07:49.43
2019,第97回全日本選手権大会,軽量級女子舵手なしペア,Final A,富山国際大学,富山国際大学,2,07:55.73
2019,第97回全日本選手権大会,軽量級女子舵手なしペア,Final A,仙台大学,仙台大学,3,07:57.82
2019,第97回全日本選手権大会,軽量級女子舵手なしペア,Final A,日本体育大学,日本体育大学,4,08:06.30
2019,第97回全日本選手権大会,軽量級女子舵手なしペア,Final A,一橋大学,一橋大学,5,08:46.00
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,男子舵手付きフォア,Final B,仙台大学,仙台大学,1,06:59.83
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,男子舵手付きフォア,Final B,日本大学,日本大学,2,07:03.29
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,男子舵手付きフォア,Final B,龍谷大学,龍谷大学,3,07:14.44
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,男子舵手付きフォア,Final A,同志社大学,同志社大学,1,06:34.24
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,男子舵手付きフォア,Final A,立教大学,立教大学,2,06:35.93
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,男子舵手付きフォア,Final A,早稲田大学,早稲田大学,3,06:36.96
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,男子舵手付きフォア,Final A,大阪府立大学,大阪府立大学,4,06:39.03
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,女子舵手付きフォア,Final B,早稲田大学,早稲田大学,1,07:43.18
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,女子舵手付きフォア,Final B,明治大学,明治大学,2,07:47.84
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,女子舵手付きフォア,Final B,富山国際大学,富山国際大学,3,07:48.64
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,女子舵手付きフォア,Final B,神戸大学,神戸大学,4,07:49.62
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,女子舵手付きフォア,Final A,立命館大学,立命館大学,1,07:10.46
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,女子舵手付きフォア,Final A,日本体育大学,日本体育大学,2,07:16.96
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,女子舵手付きフォア,Final A,仙台大学,仙台大学,3,07:22.14
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,女子舵手付きフォア,Final A,一橋大学,一橋大学,4,07:23.42
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,男子ダブルスカル,Final B,同志社大学,同志社大学,1,06:50.41
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,男子ダブルスカル,Final B,龍谷大学,龍谷大学,2,06:53.31
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,男子ダブルスカル,Final B,東京経済大学,東京経済大学,3,06:56.20
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,男子ダブルスカル,Final B,立命館大学,立命館大学,4,07:05.54
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,男子ダブルスカル,Final A,仙台大学,仙台大学,1,06:45.97
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,男子ダブルスカル,Final A,東京海洋大学,東京海洋大学,2,06:49.34
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,男子ダブルスカル,Final A,日本大学,日本大学,3,06:50.10
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,男子ダブルスカル,Final A,立教大学,立教大学,4,07:00.60
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,女子ダブルスカル,Final B,明治大学,明治大学,1,07:38.64
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,女子ダブルスカル,Final B,同志社大学,同志社大学,2,07:42.97
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,女子ダブルスカル,Final B,鹿屋体育大学,鹿屋体育大学,3,07:43.65
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,女子ダブルスカル,Final B,学習院大学,学習院大学,4,07:47.44
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,女子ダブルスカル,Final A,立教大学,立教大学,1,07:24.40
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,女子ダブルスカル,Final A,法政大学,法政大学,2,07:26.69
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,女子ダブルスカル,Final A,富山国際大学,富山国際大学,3,07:27.27
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,女子ダブルスカル,Final A,早稲田大学,早稲田大学,4,07:28.77
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,男子舵手なしペア,Final B,日本体育大学,日本体育大学,1,07:05.66
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,男子舵手なしペア,Final B,日本大学,日本大学,2,07:06.61
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,男子舵手なしペア,Final B,慶應義塾大学,慶應義塾大学,3,07:07.53
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,男子舵手なしペア,Final B,一橋大学,一橋大学,4,07:11.66
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,男子舵手なしペア,Final A,早稲田大学,早稲田大学,1,07:25.62
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,男子舵手なしペア,Final A,法政大学,法政大学,2,07:28.31
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,男子舵手なしペア,Final A,明治大学,明治大学,3,07:35.26
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,男子舵手なしペア,Final A,京都大学,京都大学,4,07:36.93
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,女子舵手なしペア,Final B,日本体育大学,日本体育大学,1,07:55.58
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,女子舵手なしペア,Final B,龍谷大学,龍谷大学,2,07:56.14
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,女子舵手なしペア,Final B,法政大学,法政大学,3,07:57.61
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,女子舵手なしペア,Final B,一橋大学,一橋大学,4,07:59.16
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,女子舵手なしペア,Final A,早稲田大学,早稲田大学,1,08:13.07
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,女子舵手なしペア,Final A,富山国際大学,富山国際大学,2,08:13.77
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,女子舵手なしペア,Final A,東京経済大学,東京経済大学,3,08:21.81
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,女子舵手なしペア,Final A,立命館大学,立命館大学,4,08:22.06
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,男子シングルスカル,Final B,大下 陽士,慶應義塾大学,1,07:21.01
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,男子シングルスカル,Final B,福森 一真,京都大学,2,07:30.52
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,男子シングルスカル,Final B,山﨑 健,愛媛大学,3,07:34.17
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,男子シングルスカル,Final B,藤岡 天翔,同志社大学,4,07:49.46
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,男子シングルスカル,Final A,一瀬 卓也,仙台大学,1,07:17.02
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,男子シングルスカル,Final A,吾郷 匠実,松江工業高等専門学校,2,07:20.91
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,男子シングルスカル,Final A,阿部 光治,早稲田大学,3,07:27.10
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,男子シングルスカル,Final A,木村 晶,日本大学,4,07:37.99
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,女子シングルスカル,Final B,新垣 祐香,日本医科大学,1,08:21.28
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,女子シングルスカル,Final B,栗原 安加里,松山大学,2,08:24.78
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,女子シングルスカル,Final B,菅原 未羽,福岡女子大学,3,08:28.64
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,女子シングルスカル,Final B,四方 美咲,鹿屋体育大学,4,08:32.74
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,女子シングルスカル,Final A,高島 美晴,明治大学,1,08:15.19
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,女子シングルスカル,Final A,松井 友理乃,早稲田大学,2,08:28.14
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,女子シングルスカル,Final A,菅沼 奈津美,龍谷大学,3,08:31.75
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,女子シングルスカル,Final A,三嶋 怜奈,立教大学,4,08:32.46
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,男子舵手なしフォア,Final B,慶應義塾大学,慶應義塾大学,1,06:32.61
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,男子舵手なしフォア,Final B,立教大学,立教大学,2,06:36.71
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,男子舵手なしフォア,Final B,一橋大学,一橋大学,3,06:38.12
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,男子舵手なしフォア,Final B,東京経済大学,東京経済大学,4,06:38.69
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,男子舵手なしフォア,Final A,仙台大学,仙台大学,1,06:31.84
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,男子舵手なしフォア,Final A,日本大学,日本大学,2,06:33.67
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,男子舵手なしフォア,Final A,明治大学,明治大学,3,06:34.20
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,男子舵手なしフォア,Final A,同志社大学,同志社大学,4,06:40.27
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,男子舵手なしクォドルプル,Final B,日本大学,日本大学,1,06:28.14
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,男子舵手なしクォドルプル,Final B,一橋大学,一橋大学,2,06:30.89
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,男子舵手なしクォドルプル,Final B,法政大学,法政大学,3,06:32.46
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,男子舵手なしクォドルプル,Final B,龍谷大学,龍谷大学,4,06:34.53
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,男子舵手なしクォドルプル,Final A,仙台大学,仙台大学,1,06:06.29
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,男子舵手なしクォドルプル,Final A,富山国際大学,富山国際大学,2,06:08.67
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,男子舵手なしクォドルプル,Final A,明治大学,明治大学,3,06:08.93
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,男子舵手なしクォドルプル,Final A,日本体育大学,日本体育大学,4,06:11.91
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,女子舵手付クォドルプル,Final B,法政大学,法政大学,1,07:34.23
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,女子舵手付クォドルプル,Final B,富山国際大学,富山国際大学,2,07:37.16
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,女子舵手付クォドルプル,Final B,東北大学,東北大学,3,07:39.96
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,女子舵手付クォドルプル,Final B,同志社大学,同志社大学,4,07:43.38
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,女子舵手付クォドルプル,Final A,早稲田大学,早稲田大学,1,06:54.52
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,女子舵手付クォドルプル,Final A,中央大学,中央大学,2,06:57.99
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,女子舵手付クォドルプル,Final A,仙台大学,仙台大学,3,07:02.03
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,女子舵手付クォドルプル,Final A,明治大学,明治大学,4,07:03.26
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,男子エイト,Final B,慶應義塾大学,慶應義塾大学,1,06:09.65
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,男子エイト,Final B,東北大学,東北大学,2,06:11.53
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,男子エイト,Final B,早稲田大学,早稲田大学,3,06:12.58
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,男子エイト,Final B,一橋大学,一橋大学,4,06:25.64
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,男子エイト,Final A,中央大学,中央大学,1,05:46.51
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,男子エイト,Final A,仙台大学,仙台大学,2,05:47.78
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,男子エイト,Final A,明治大学,明治大学,3,05:48.91
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,男子エイト,Final A,日本大学,日本大学,4,05:50.09
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,オックスフォード盾エイト,Final B,東レ滋賀,東レ滋賀,1,05:55.35
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,オックスフォード盾エイト,Final B,中部電力,中部電力,2,05:59.29
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,オックスフォード盾エイト,Final B,日本大学,日本大学,3,06:03.18
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,オックスフォード盾エイト,Final B,仙台大学,仙台大学,4,06:05.61
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,オックスフォード盾エイト,Final A,NTT東日本,NTT東日本,1,05:38.20
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,オックスフォード盾エイト,Final A,関西電力,関西電力,2,05:47.28
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,オックスフォード盾エイト,Final A,明治安田生命,明治安田生命,3,05:47.98
2019,第46回全日本大学選手権大会／第59回オックスフォード盾レガッタ,オックスフォード盾エイト,Final A,トヨタ紡織,トヨタ紡織,4,05:59.17
2019,第60回全日本新人選手権大会,男子舵手付きフォア,Final B,法政大学,法政大学,1,07:07.29
2019,第60回全日本新人選手権大会,男子舵手付きフォア,Final B,岐阜協立大学,岐阜協立大学,2,07:08.41
2019,第60回全日本新人選手権大会,男子舵手付きフォア,Final B,龍谷大学B,龍谷大学B,3,07:08.69
2019,第60回全日本新人選手権大会,男子舵手付きフォア,Final B,仙台大学A,仙台大学A,4,07:14.63
2019,第60回全日本新人選手権大会,男子舵手付きフォア,Final A,日本大学,日本大学,1,06:54.04
2019,第60回全日本新人選手権大会,男子舵手付きフォア,Final A,早稲田大学,早稲田大学,2,06:58.66
2019,第60回全日本新人選手権大会,男子舵手付きフォア,Final A,東京経済大学,東京経済大学,3,07:03.22
2019,第60回全日本新人選手権大会,男子舵手付きフォア,Final A,龍谷大学A,龍谷大学A,4,07:05.36
2019,第60回全日本新人選手権大会,女子舵手付きクォドルプル,Final B,日本体育大学,日本体育大学,1,07:36.40
2019,第60回全日本新人選手権大会,女子舵手付きクォドルプル,Final B,富山国際大学,富山国際大学,2,07:40.04
