year,competition_name,event_name,final_group,crew_name,organization,rank,time
2010,Japan Cup 第32回全日本軽量級選手権大会,男子舵手なしペア,Final B,明治安田生命A,明治安田生命A,1,07:09.54
2010,Japan Cup 第32回全日本軽量級選手権大会,男子舵手なしペア,Final B,中部電力,中部電力,2,07:16.30
2010,Japan Cup 第32回全日本軽量級選手権大会,男子舵手なしペア,Final B,戸田中央総合病院RC,戸田中央総合病院RC,3,07:17.06
2010,Japan Cup 第32回全日本軽量級選手権大会,男子舵手なしペア,Final B,東北大学,東北大学,4,07:25.48
2010,Japan Cup 第32回全日本軽量級選手権大会,男子舵手なしペア,Final A,明治安田生命B,明治安田生命B,1,07:05.56
2010,Japan Cup 第32回全日本軽量級選手権大会,男子舵手なしペア,Final A,Hong Kong China Rowing Associa,Hong Kong China Rowing Associa,2,07:06.44
2010,Japan Cup 第32回全日本軽量級選手権大会,男子舵手なしペア,Final A,トヨタ紡織B,トヨタ紡織B,3,07:09.35
2010,Japan Cup 第32回全日本軽量級選手権大会,男子舵手なしペア,Final A,京都大学A,京都大学A,4,07:26.21
2010,Japan Cup 第32回全日本軽量級選手権大会,男子舵手なしフォア,Final B,慶應義塾大学,慶應義塾大学,1,06:39.34
2010,Japan Cup 第32回全日本軽量級選手権大会,男子舵手なしフォア,Final B,早稲田大学,早稲田大学,2,06:39.85
2010,Japan Cup 第32回全日本軽量級選手権大会,男子舵手なしフォア,Final B,戸田中央総合病院RC,戸田中央総合病院RC,3,06:42.35
2010,Japan Cup 第32回全日本軽量級選手権大会,男子舵手なしフォア,Final B,京都大学,京都大学,4,06:44.61
2010,Japan Cup 第32回全日本軽量級選手権大会,男子舵手なしフォア,Final A,日本大学B,日本大学B,1,06:15.52
2010,Japan Cup 第32回全日本軽量級選手権大会,男子舵手なしフォア,Final A,明治安田生命,明治安田生命,2,06:23.26
2010,Japan Cup 第32回全日本軽量級選手権大会,男子舵手なしフォア,Final A,日本大学A,日本大学A,3,06:26.69
2010,Japan Cup 第32回全日本軽量級選手権大会,男子舵手なしフォア,Final A,東レ滋賀,東レ滋賀,4,06:29.11
2010,Japan Cup 第32回全日本軽量級選手権大会,男子舵手なしクオドルプル,Final B,立命館大学,立命館大学,1,06:37.49
2010,Japan Cup 第32回全日本軽量級選手権大会,男子舵手なしクオドルプル,Final B,筑波大学,筑波大学,2,06:41.05
2010,Japan Cup 第32回全日本軽量級選手権大会,男子舵手なしクオドルプル,Final B,東京経済大学,東京経済大学,3,06:54.99
2010,Japan Cup 第32回全日本軽量級選手権大会,男子舵手なしクオドルプル,Final A,住友金属鹿島,住友金属鹿島,1,06:27.11
2010,Japan Cup 第32回全日本軽量級選手権大会,男子舵手なしクオドルプル,Final A,明治大学,明治大学,2,06:29.97
2010,Japan Cup 第32回全日本軽量級選手権大会,男子舵手なしクオドルプル,Final A,トヨタ自動車,トヨタ自動車,3,06:35.66
2010,Japan Cup 第32回全日本軽量級選手権大会,男子舵手なしクオドルプル,Final A,今治造船,今治造船,4,06:40.85
2010,Japan Cup 第32回全日本軽量級選手権大会,女子舵手なしクオドルプル,Final A,明治大学,明治大学,1,07:21.39
2010,Japan Cup 第32回全日本軽量級選手権大会,女子舵手なしクオドルプル,Final A,Hong Kong China Rowing Associa,Hong Kong China Rowing Associa,2,07:25.72
2010,Japan Cup 第32回全日本軽量級選手権大会,女子舵手付きクオドルプル,Final B,立教大学,立教大学,1,07:46.26
2010,Japan Cup 第32回全日本軽量級選手権大会,女子舵手付きクオドルプル,Final B,東北大学,東北大学,2,07:58.10
2010,Japan Cup 第32回全日本軽量級選手権大会,女子舵手付きクオドルプル,Final B,京都大学,京都大学,3,08:06.23
2010,Japan Cup 第32回全日本軽量級選手権大会,女子舵手付きクオドルプル,Final B,山口大学,山口大学,4,08:16.18
2010,Japan Cup 第32回全日本軽量級選手権大会,女子舵手付きクオドルプル,Final A,早稲田大学,早稲田大学,1,07:21.16
2010,Japan Cup 第32回全日本軽量級選手権大会,女子舵手付きクオドルプル,Final A,立命館大学,立命館大学,2,07:26.48
2010,Japan Cup 第32回全日本軽量級選手権大会,女子舵手付きクオドルプル,Final A,法政大学,法政大学,3,07:27.79
2010,Japan Cup 第32回全日本軽量級選手権大会,女子舵手付きクオドルプル,Final A,仙台大学,仙台大学,4,07:39.22
2010,Japan Cup 第32回全日本軽量級選手権大会,男子エイト,Final B,東北大学A,東北大学A,1,06:10.07
2010,Japan Cup 第32回全日本軽量級選手権大会,男子エイト,Final B,東京大学,東京大学,2,06:17.93
2010,Japan Cup 第32回全日本軽量級選手権大会,男子エイト,Final B,日本体育大学,日本体育大学,3,06:23.97
2010,Japan Cup 第32回全日本軽量級選手権大会,男子エイト,Final B,山口大学,山口大学,4,06:36.24
2010,Japan Cup 第32回全日本軽量級選手権大会,男子エイト,Final A,NTT東日本東京,NTT東日本東京,1,05:59.21
2010,Japan Cup 第32回全日本軽量級選手権大会,男子エイト,Final A,中部電力,中部電力,2,06:02.19
2010,Japan Cup 第32回全日本軽量級選手権大会,男子エイト,Final A,一橋大学,一橋大学,3,06:08.46
2010,Japan Cup 第32回全日本軽量級選手権大会,男子エイト,Final A,仙台大学,仙台大学,4,06:11.60
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,男子舵手付きフォア,Final B,仙台大学,仙台大学,1,06:35.77
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,男子舵手付きフォア,Final B,一橋大学,一橋大学,2,06:39.01
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,男子舵手付きフォア,Final B,岡山大学,岡山大学,3,06:39.61
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,男子舵手付きフォア,Final B,名古屋大学,名古屋大学,4,06:53.37
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,男子舵手付きフォア,Final A,日本大学,日本大学,1,06:35.59
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,男子舵手付きフォア,Final A,富山国際大学,富山国際大学,2,06:43.76
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,男子舵手付きフォア,Final A,中央大学,中央大学,3,06:46.94
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,男子舵手付きフォア,Final A,北海道大学,北海道大学,4,06:50.87
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,男子ダブルスカル,Final B,日本体育大学,日本体育大学,1,06:55.27
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,男子ダブルスカル,Final B,仙台大学,仙台大学,2,06:57.89
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,男子ダブルスカル,Final B,東海大学,東海大学,3,07:01.83
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,男子ダブルスカル,Final B,早稲田大学,早稲田大学,4,07:05.65
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,男子ダブルスカル,Final A,富山国際大学,富山国際大学,1,06:45.89
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,男子ダブルスカル,Final A,立命館大学,立命館大学,2,06:49.03
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,男子ダブルスカル,Final A,立教大学,立教大学,3,06:53.65
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,男子ダブルスカル,Final A,明治大学,明治大学,4,06:56.67
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,女子ダブルスカル,Final B,明治大学,明治大学,1,07:40.96
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,女子ダブルスカル,Final B,山口大学,山口大学,2,07:44.34
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,女子ダブルスカル,Final B,立命館大学,立命館大学,3,07:45.87
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,女子ダブルスカル,Final B,北海道大学,北海道大学,4,07:59.09
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,女子ダブルスカル,Final A,早稲田大学,早稲田大学,1,07:27.56
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,女子ダブルスカル,Final A,一橋大学,一橋大学,2,07:36.25
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,女子ダブルスカル,Final A,仙台大学,仙台大学,3,07:39.16
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,女子ダブルスカル,Final A,学習院大学,学習院大学,4,07:40.49
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,男子舵手なしペア,Final B,東北大学,東北大学,1,07:04.82
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,男子舵手なしペア,Final B,明治大学,明治大学,2,07:04.97
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,男子舵手なしペア,Final B,東京経済大学,東京経済大学,3,07:11.16
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,男子舵手なしペア,Final B,山口大学,山口大学,4,07:13.28
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,男子舵手なしペア,Final A,早稲田大学,早稲田大学,1,06:53.26
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,男子舵手なしペア,Final A,龍谷大学,龍谷大学,2,07:03.61
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,男子舵手なしペア,Final A,京都大学,京都大学,3,07:05.84
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,男子舵手なしペア,Final A,日本大学,日本大学,4,07:08.95
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,女子舵手なしペア,Final B,立命館大学,立命館大学,1,08:08.02
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,女子舵手なしペア,Final B,鹿屋体育大学,鹿屋体育大学,2,08:10.14
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,女子舵手なしペア,Final B,法政大学,法政大学,3,08:12.88
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,女子舵手なしペア,Final B,岐阜経済大学,岐阜経済大学,4,08:22.86
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,女子舵手なしペア,Final A,明治大学,明治大学,1,07:56.80
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,女子舵手なしペア,Final A,早稲田大学,早稲田大学,2,07:58.50
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,女子舵手なしペア,Final A,仙台大学,仙台大学,3,08:04.63
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,女子舵手なしペア,Final A,龍谷大学,龍谷大学,4,08:07.01
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,男子シングルスカル,Final B,山野 剛毅,明治大学,1,07:36.47
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,男子シングルスカル,Final B,江藤 崇夫,静岡大学,2,07:38.53
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,男子シングルスカル,Final B,戸田 昌邦,北海道大学水産学部,3,07:40.02
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,男子シングルスカル,Final B,大河原 忠輝,成蹊大学,4,07:45.47
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,男子シングルスカル,Final A,栗原 誠和,日本大学,1,07:22.07
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,男子シングルスカル,Final A,伊藤 琢磨,東京大学,2,07:24.24
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,男子シングルスカル,Final A,吉原 至,早稲田大学,3,07:24.51
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,男子シングルスカル,Final A,井上 亮,京都府立医科大学,4,07:35.30
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,女子シングルスカル,Final B,松本 有希代,長崎大学,1,08:23.13
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,女子シングルスカル,Final B,奥村 加菜,仙台大学,2,08:27.82
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,女子シングルスカル,Final B,古川 恵子,日本体育大学,3,08:32.13
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,女子シングルスカル,Final B,渡邊 知里,一橋大学,4,13:28.21
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,女子シングルスカル,Final A,越智 愛来,早稲田大学,1,08:07.94
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,女子シングルスカル,Final A,中山 友紀,明治大学,2,08:15.62
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,女子シングルスカル,Final A,新中 サヤカ,東京医科歯科大学,3,08:20.45
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,女子シングルスカル,Final A,野崎 千聖,岡山大学,4,08:22.52
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,男子舵手付きペア,Final B,一橋大学,一橋大学,1,07:43.55
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,男子舵手付きペア,Final B,龍谷大学,龍谷大学,2,07:46.43
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,男子舵手付きペア,Final B,東京大学,東京大学,3,07:48.74
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,男子舵手付きペア,Final B,立命館大学,立命館大学,4,07:50.89
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,男子舵手付きペア,Final A,日本大学,日本大学,1,07:35.58
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,男子舵手付きペア,Final A,明治大学,明治大学,2,07:38.69
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,男子舵手付きペア,Final A,早稲田大学,早稲田大学,3,07:40.18
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,男子舵手付きペア,Final A,京都大学,京都大学,4,07:45.85
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,男子舵手なしフォア,Final B,京都大学,京都大学,1,06:38.61
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,男子舵手なしフォア,Final B,慶應義塾大学,慶應義塾大学,2,06:41.24
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,男子舵手なしフォア,Final B,東北大学,東北大学,3,06:43.69
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,男子舵手なしフォア,Final B,一橋大学,一橋大学,4,06:46.71
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,男子舵手なしフォア,Final A,日本大学,日本大学,1,06:22.34
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,男子舵手なしフォア,Final A,仙台大学,仙台大学,2,06:25.17
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,男子舵手なしフォア,Final A,立命館大学,立命館大学,3,06:29.41
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,男子舵手なしフォア,Final A,法政大学,法政大学,4,06:40.17
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,男子舵手なしクォドルプル,Final B,筑波大学,筑波大学,1,06:20.43
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,男子舵手なしクォドルプル,Final B,富山国際大学,富山国際大学,2,06:22.36
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,男子舵手なしクォドルプル,Final B,立命館大学,立命館大学,3,06:25.97
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,男子舵手なしクォドルプル,Final B,東京外国語大学,東京外国語大学,4,06:26.14
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,男子舵手なしクォドルプル,Final A,日本大学,日本大学,1,06:09.40
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,男子舵手なしクォドルプル,Final A,早稲田大学,早稲田大学,2,06:11.67
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,男子舵手なしクォドルプル,Final A,日本体育大学,日本体育大学,3,06:15.40
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,男子舵手なしクォドルプル,Final A,明治大学,明治大学,4,06:28.68
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,女子舵手付クォドルプル,Final B,仙台大学,仙台大学,1,07:15.92
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,女子舵手付クォドルプル,Final B,立教大学,立教大学,2,07:18.71
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,女子舵手付クォドルプル,Final B,法政大学,法政大学,3,07:18.91
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,女子舵手付クォドルプル,Final B,京都大学,京都大学,4,07:25.11
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,女子舵手付クォドルプル,Final A,早稲田大学,早稲田大学,1,07:06.97
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,女子舵手付クォドルプル,Final A,明治大学,明治大学,2,07:12.67
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,女子舵手付クォドルプル,Final A,龍谷大学,龍谷大学,3,07:13.99
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,女子舵手付クォドルプル,Final A,日本体育大学,日本体育大学,4,07:23.54
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,男子エイト,Final B,京都大学,京都大学,1,05:59.47
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,男子エイト,Final B,東京大学,東京大学,2,06:02.88
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,男子エイト,Final B,東北大学,東北大学,3,06:03.62
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,男子エイト,Final B,法政大学,法政大学,4,06:07.79
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,男子エイト,Final A,日本大学,日本大学,1,05:42.51
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,男子エイト,Final A,仙台大学,仙台大学,2,05:45.33
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,男子エイト,Final A,中央大学,中央大学,3,05:53.16
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,男子エイト,Final A,一橋大学,一橋大学,4,05:57.10
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,オックスフォード盾エイト,Final B,早稲田大学,早稲田大学,1,06:15.49
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,オックスフォード盾エイト,Final B,瀬田漕艇クラブ,瀬田漕艇クラブ,2,06:18.20
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,オックスフォード盾エイト,Final B,警視庁,警視庁,3,06:19.63
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,オックスフォード盾エイト,Final B,秋艇会,秋艇会,4,06:32.32
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,オックスフォード盾エイト,Final A,NTT東日本東京,NTT東日本東京,1,05:48.99
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,オックスフォード盾エイト,Final A,関西電力美浜,関西電力美浜,2,05:52.87
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,オックスフォード盾エイト,Final A,中部電力,中部電力,3,05:54.59
2010,第37回全日本大学選手権大会／第50回オックスフォード盾レガッタ,オックスフォード盾エイト,Final A,戸田中央総合病院RC,戸田中央総合病院RC,4,06:04.34
2010,第88回全日本選手権大会,男子シングルスカル,Final B,栗原 誠和,日本大学,1,07:50.71
2010,第88回全日本選手権大会,男子シングルスカル,Final B,矢地 謙太郎,瀬田漕艇クラブ,2,08:01.66
2010,第88回全日本選手権大会,男子シングルスカル,Final B,加賀瀬 悠,中部電力,3,08:05.22
2010,第88回全日本選手権大会,男子シングルスカル,Final B,栗山 直樹,立教大学,4,08:13.28
2010,第88回全日本選手権大会,男子シングルスカル,Final A,武田 大作,ダイキ,1,07:45.97
2010,第88回全日本選手権大会,男子シングルスカル,Final A,夜久 智広,東レ滋賀,2,07:52.64
2010,第88回全日本選手権大会,男子シングルスカル,Final A,伊藤 琢磨,東京大学,3,07:59.83
2010,第88回全日本選手権大会,男子シングルスカル,Final A,井上 亮,京都府立医科大学,4,08:19.31
2010,第88回全日本選手権大会,女子シングルスカル,Final B,小西 志歩,デンソー,1,08:51.30
2010,第88回全日本選手権大会,女子シングルスカル,Final B,藤森 理恵,東海大学付属第三高校,2,08:58.47
2010,第88回全日本選手権大会,女子シングルスカル,Final B,谷口 春香,明治安田生命,3,08:59.48
2010,第88回全日本選手権大会,女子シングルスカル,Final B,野木 保菜美,法政大学,4,09:11.14
2010,第88回全日本選手権大会,女子シングルスカル,Final A,若井 江利,TAKAOドリーム,1,08:38.42
2010,第88回全日本選手権大会,女子シングルスカル,Final A,赤尾 知美,ヒタ市,2,08:49.32
2010,第88回全日本選手権大会,女子シングルスカル,Final A,東山 渚,TB物流サービス,3,09:05.24
2010,第88回全日本選手権大会,女子シングルスカル,Final A,野崎 千聖,岡山大学,4,09:14.52
2010,第88回全日本選手権大会,男子ダブルスカル,Final B,明治大学,明治大学,1,07:19.13
2010,第88回全日本選手権大会,男子ダブルスカル,Final B,仙台大学,仙台大学,2,07:21.66
2010,第88回全日本選手権大会,男子ダブルスカル,Final B,東京外国語大学,東京外国語大学,3,07:22.49
2010,第88回全日本選手権大会,男子ダブルスカル,Final B,日本体育大学,日本体育大学,4,07:27.89
2010,第88回全日本選手権大会,男子ダブルスカル,Final A,アイリスオーヤマ,アイリスオーヤマ,1,06:58.43
2010,第88回全日本選手権大会,男子ダブルスカル,Final A,関西電力美浜,関西電力美浜,2,07:15.67
2010,第88回全日本選手権大会,男子ダブルスカル,Final A,立命館大学,立命館大学,3,07:24.08
2010,第88回全日本選手権大会,男子ダブルスカル,Final A,NTT東日本東京,NTT東日本東京,4,07:32.14
2010,第88回全日本選手権大会,女子ダブルスカル,Final B,法政大学,法政大学,1,08:05.95
2010,第88回全日本選手権大会,女子ダブルスカル,Final B,トヨタ自動車,トヨタ自動車,2,08:07.11
2010,第88回全日本選手権大会,女子ダブルスカル,Final B,仙台大学,仙台大学,3,08:14.82
2010,第88回全日本選手権大会,女子ダブルスカル,Final B,戸田中央総合病院RC,戸田中央総合病院RC,4,08:22.37
2010,第88回全日本選手権大会,女子ダブルスカル,Final A,アイリスオーヤマ,アイリスオーヤマ,1,08:06.38
2010,第88回全日本選手権大会,女子ダブルスカル,Final A,小浜水産高校,小浜水産高校,2,08:06.55
2010,第88回全日本選手権大会,女子ダブルスカル,Final A,早稲田大学,早稲田大学,3,08:12.47
2010,第88回全日本選手権大会,女子ダブルスカル,Final A,一橋大学,一橋大学,4,08:21.69
2010,第88回全日本選手権大会,男子舵手なしペア,Final B,京都大学,京都大学,1,07:34.12
2010,第88回全日本選手権大会,男子舵手なしペア,Final B,早稲田大学,早稲田大学,2,07:35.15
2010,第88回全日本選手権大会,男子舵手なしペア,Final B,日本大学,日本大学,3,07:39.33
2010,第88回全日本選手権大会,男子舵手なしペア,Final B,龍谷大学,龍谷大学,4,07:48.64
2010,第88回全日本選手権大会,男子舵手なしペア,Final A,住友金属鹿島,住友金属鹿島,1,07:31.01
2010,第88回全日本選手権大会,男子舵手なしペア,Final A,トヨタ紡織,トヨタ紡織,2,07:32.74
2010,第88回全日本選手権大会,男子舵手なしペア,Final A,ヒタ市,ヒタ市,3,07:35.89
2010,第88回全日本選手権大会,男子舵手なしペア,Final A,NTT東日本東京,NTT東日本東京,4,07:39.06
2010,第88回全日本選手権大会,女子舵手なしペア,Final A,明治大学,明治大学,1,08:34.10
2010,第88回全日本選手権大会,女子舵手なしペア,Final A,早稲田大学,早稲田大学,2,08:35.08
