year,competition_name,event_name,final_group,crew_name,organization,rank,time
2013,JAPAN CUP 第35回全日本軽量級選手権大会,男子舵手なしクオドルプル,Final B,日本体育大学,日本体育大学,2,06:40.69
2013,JAPAN CUP 第35回全日本軽量級選手権大会,男子舵手なしクオドルプル,Final B,東京大学,東京大学,3,06:41.07
2013,JAPAN CUP 第35回全日本軽量級選手権大会,男子舵手なしクオドルプル,Final B,東京経済大学B,東京経済大学B,4,06:49.65
2013,JAPAN CUP 第35回全日本軽量級選手権大会,男子舵手なしクオドルプル,Final A,Hong Kong China Rowing AssociaA,Hong Kong China Rowing AssociaA,1,06:23.14
2013,JAPAN CUP 第35回全日本軽量級選手権大会,男子舵手なしクオドルプル,Final A,明治大学,明治大学,2,06:28.54
2013,JAPAN CUP 第35回全日本軽量級選手権大会,男子舵手なしクオドルプル,Final A,東京経済大学A,東京経済大学A,3,06:37.66
2013,JAPAN CUP 第35回全日本軽量級選手権大会,男子舵手なしクオドルプル,Final A,新日鐵住金,新日鐵住金,4,06:49.18
2013,JAPAN CUP 第35回全日本軽量級選手権大会,女子舵手なしクオドルプル,Final B,富山国際大学,富山国際大学,1,07:37.25
2013,JAPAN CUP 第35回全日本軽量級選手権大会,女子舵手なしクオドルプル,Final B,一橋大学,一橋大学,2,07:43.13
2013,JAPAN CUP 第35回全日本軽量級選手権大会,女子舵手なしクオドルプル,Final B,中部電力,中部電力,3,07:45.36
2013,JAPAN CUP 第35回全日本軽量級選手権大会,女子舵手なしクオドルプル,Final B,龍谷大学,龍谷大学,4,07:47.21
2013,JAPAN CUP 第35回全日本軽量級選手権大会,女子舵手なしクオドルプル,Final A,明治大学,明治大学,1,07:27.32
2013,JAPAN CUP 第35回全日本軽量級選手権大会,女子舵手なしクオドルプル,Final A,早稲田大学,早稲田大学,2,07:32.08
2013,JAPAN CUP 第35回全日本軽量級選手権大会,女子舵手なしクオドルプル,Final A,関西電力小浜,関西電力小浜,3,07:32.38
2013,JAPAN CUP 第35回全日本軽量級選手権大会,女子舵手なしクオドルプル,Final A,法政大学,法政大学,4,07:40.76
2013,JAPAN CUP 第35回全日本軽量級選手権大会,男子エイト,Final B,早稲田大学,早稲田大学,1,06:19.89
2013,JAPAN CUP 第35回全日本軽量級選手権大会,男子エイト,Final B,仙台大学,仙台大学,2,06:21.52
2013,JAPAN CUP 第35回全日本軽量級選手権大会,男子エイト,Final B,一橋大学B,一橋大学B,3,06:24.05
2013,JAPAN CUP 第35回全日本軽量級選手権大会,男子エイト,Final B,東京工業大学,東京工業大学,4,06:34.01
2013,JAPAN CUP 第35回全日本軽量級選手権大会,男子エイト,Final A,中央大学,中央大学,1,06:02.55
2013,JAPAN CUP 第35回全日本軽量級選手権大会,男子エイト,Final A,中部電力,中部電力,2,06:04.34
2013,JAPAN CUP 第35回全日本軽量級選手権大会,男子エイト,Final A,NTT東日本,NTT東日本,3,06:05.46
2013,JAPAN CUP 第35回全日本軽量級選手権大会,男子エイト,Final A,一橋大学A,一橋大学A,4,06:07.75
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,男子舵手付きフォア,Final B,一橋大学,一橋大学,1,06:59.98
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,男子舵手付きフォア,Final B,茨城大学,茨城大学,2,07:02.49
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,男子舵手付きフォア,Final B,東京大学,東京大学,3,07:07.92
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,男子舵手付きフォア,Final B,龍谷大学,龍谷大学,4,07:13.58
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,男子舵手付きフォア,Final A,中央大学,中央大学,1,06:38.05
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,男子舵手付きフォア,Final A,明治大学,明治大学,2,06:38.33
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,男子舵手付きフォア,Final A,日本大学,日本大学,3,06:40.24
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,男子舵手付きフォア,Final A,東海大学,東海大学,4,06:40.28
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,男子ダブルスカル,Final B,龍谷大学,龍谷大学,1,07:02.14
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,男子ダブルスカル,Final B,東海大学,東海大学,2,07:06.99
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,男子ダブルスカル,Final B,一橋大学,一橋大学,3,07:08.84
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,男子ダブルスカル,Final B,立命館大学,立命館大学,4,07:10.49
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,男子ダブルスカル,Final A,日本大学,日本大学,1,06:46.77
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,男子ダブルスカル,Final A,筑波大学,筑波大学,2,06:53.72
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,男子ダブルスカル,Final A,明治大学,明治大学,3,07:00.35
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,男子ダブルスカル,Final A,富山国際大学,富山国際大学,4,07:06.64
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,女子ダブルスカル,Final B,一橋大学,一橋大学,1,07:46.66
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,女子ダブルスカル,Final B,明治大学,明治大学,2,07:51.84
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,女子ダブルスカル,Final B,東京経済大学,東京経済大学,3,07:57.14
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,女子ダブルスカル,Final B,法政大学,法政大学,4,07:57.40
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,女子ダブルスカル,Final A,早稲田大学,早稲田大学,1,07:35.32
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,女子ダブルスカル,Final A,日本体育大学,日本体育大学,2,07:38.88
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,女子ダブルスカル,Final A,立命館大学,立命館大学,3,07:42.87
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,女子ダブルスカル,Final A,東北大学,東北大学,4,07:49.10
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,男子舵手なしペア,Final B,明治大学,明治大学,1,07:15.84
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,男子舵手なしペア,Final B,山口大学,山口大学,2,07:17.04
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,男子舵手なしペア,Final B,北海道大学水産学部,北海道大学水産学部,3,07:17.48
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,男子舵手なしペア,Final B,東海大学,東海大学,4,07:26.90
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,男子舵手なしペア,Final A,日本大学,日本大学,1,07:21.32
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,男子舵手なしペア,Final A,龍谷大学,龍谷大学,2,07:25.46
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,男子舵手なしペア,Final A,東京工業大学,東京工業大学,3,07:27.11
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,男子舵手なしペア,Final A,中央大学,中央大学,4,07:29.05
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,女子舵手なしペア,Final B,日本体育大学,日本体育大学,1,08:07.96
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,女子舵手なしペア,Final B,岐阜経済大学,岐阜経済大学,2,08:11.30
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,女子舵手なしペア,Final B,龍谷大学,龍谷大学,3,08:11.32
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,女子舵手なしペア,Final B,立命館大学,立命館大学,4,08:14.37
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,女子舵手なしペア,Final A,明治大学,明治大学,1,08:23.79
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,女子舵手なしペア,Final A,早稲田大学,早稲田大学,2,08:28.74
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,女子舵手なしペア,Final A,法政大学,法政大学,3,08:31.28
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,女子舵手なしペア,Final A,一橋大学,一橋大学,4,08:35.94
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,男子シングルスカル,Final B,柳橋 賢,東京医科歯科大学,1,07:40.51
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,男子シングルスカル,Final B,中田 雄也,日本体育大学,2,07:40.87
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,男子シングルスカル,Final B,佐野 翔平,島根大学,3,07:43.35
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,男子シングルスカル,Final B,藤田 優,東京経済大学,4,07:43.60
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,男子シングルスカル,Final A,大塚 圭宏,日本大学,1,07:38.14
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,男子シングルスカル,Final A,田中 敏彦,岐阜経済大学,2,07:53.90
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,男子シングルスカル,Final A,伏見 省吾,岡山大学,3,07:57.28
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,男子シングルスカル,Final A,星 遼,明治大学,4,08:01.84
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,女子シングルスカル,Final B,池山 由季美,東京外国語大学,1,08:33.08
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,女子シングルスカル,Final B,則近 涼子,鹿屋体育大学,2,08:35.18
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,女子シングルスカル,Final B,佐々木 ひかり,法政大学,3,08:35.94
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,女子シングルスカル,Final B,高祖 智子,中央大学,4,08:37.16
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,女子シングルスカル,Final A,大石 綾美,早稲田大学,1,08:23.54
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,女子シングルスカル,Final A,川本 藍,日本体育大学,2,08:42.74
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,女子シングルスカル,Final A,久保 奈津美,明治大学,3,08:47.88
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,女子シングルスカル,Final A,後藤 春可,島根大学,4,08:50.57
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,男子舵手付きペア,Final B,龍谷大学,龍谷大学,1,07:56.34
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,男子舵手付きペア,Final B,明治大学,明治大学,2,07:56.42
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,男子舵手付きペア,Final B,島根大学,島根大学,3,08:01.72
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,男子舵手付きペア,Final B,東京大学,東京大学,4,08:03.81
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,男子舵手付きペア,Final A,早稲田大学,早稲田大学,1,07:50.59
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,男子舵手付きペア,Final A,日本大学,日本大学,2,07:51.51
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,男子舵手付きペア,Final A,一橋大学,一橋大学,3,07:52.64
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,男子舵手付きペア,Final A,京都大学,京都大学,4,07:56.57
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,男子舵手なしフォア,Final B,慶應義塾大学,慶應義塾大学,1,06:49.67
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,男子舵手なしフォア,Final B,早稲田大学,早稲田大学,2,06:55.44
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,男子舵手なしフォア,Final B,中央大学,中央大学,3,06:56.50
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,男子舵手なしフォア,Final B,東京経済大学,東京経済大学,4,07:05.66
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,男子舵手なしフォア,Final A,明治大学,明治大学,1,06:25.00
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,男子舵手なしフォア,Final A,日本大学,日本大学,2,06:27.51
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,男子舵手なしフォア,Final A,東海大学,東海大学,3,06:39.10
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,男子舵手なしフォア,Final A,立命館大学,立命館大学,4,06:43.44
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,男子舵手なしクォドルプル,Final B,東京大学,東京大学,1,06:27.48
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,男子舵手なしクォドルプル,Final B,立命館大学,立命館大学,2,06:28.91
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,男子舵手なしクォドルプル,Final B,東京外国語大学,東京外国語大学,3,06:30.14
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,男子舵手なしクォドルプル,Final B,茨城大学,茨城大学,4,06:32.82
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,男子舵手なしクォドルプル,Final A,日本大学,日本大学,1,06:09.27
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,男子舵手なしクォドルプル,Final A,明治大学,明治大学,2,06:11.34
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,男子舵手なしクォドルプル,Final A,日本体育大学,日本体育大学,3,06:17.31
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,男子舵手なしクォドルプル,Final A,東京経済大学,東京経済大学,4,06:28.14
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,女子舵手付クォドルプル,Final B,学習院大学,学習院大学,1,07:30.71
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,女子舵手付クォドルプル,Final B,筑波大学,筑波大学,2,07:33.32
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,女子舵手付クォドルプル,Final B,仙台大学,仙台大学,3,07:34.08
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,女子舵手付クォドルプル,Final B,立教大学,立教大学,4,07:53.99
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,女子舵手付クォドルプル,Final A,早稲田大学,早稲田大学,1,07:02.74
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,女子舵手付クォドルプル,Final A,明治大学,明治大学,2,07:07.20
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,女子舵手付クォドルプル,Final A,富山国際大学,富山国際大学,3,07:08.78
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,女子舵手付クォドルプル,Final A,法政大学,法政大学,4,07:15.71
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,男子エイト,Final B,東京大学,東京大学,1,06:06.45
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,男子エイト,Final B,中央大学,中央大学,2,06:07.07
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,男子エイト,Final B,慶應義塾大学,慶應義塾大学,3,06:11.49
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,男子エイト,Final B,東京経済大学,東京経済大学,4,06:22.60
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,男子エイト,Final A,日本大学,日本大学,1,05:44.46
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,男子エイト,Final A,一橋大学,一橋大学,2,05:47.36
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,男子エイト,Final A,早稲田大学,早稲田大学,3,05:51.05
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,男子エイト,Final A,東北大学,東北大学,4,05:54.35
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,オックスフォード盾エイト,Final B,京都大学,京都大学,1,06:26.48
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,オックスフォード盾エイト,Final B,警視庁,警視庁,2,06:26.74
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,オックスフォード盾エイト,Final B,四神会,四神会,3,06:29.86
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,オックスフォード盾エイト,Final B,岡山大学,岡山大学,4,06:37.80
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,オックスフォード盾エイト,Final A,NTT東日本,NTT東日本,1,05:49.70
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,オックスフォード盾エイト,Final A,明治安田生命,明治安田生命,2,05:54.10
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,オックスフォード盾エイト,Final A,中部電力,中部電力,3,05:55.11
2013,第40回全日本大学選手権大会／第53回オックスフォード盾レガッタ,オックスフォード盾エイト,Final A,慶應義塾大学A,慶應義塾大学A,4,06:23.98
2013,第91回全日本選手権大会,男子シングルスカル,Final B,夜久 智広,東レ滋賀,1,07:23.22
2013,第91回全日本選手権大会,男子シングルスカル,Final B,伊藤 琢磨,電源開発ボート部,2,07:25.67
2013,第91回全日本選手権大会,男子シングルスカル,Final B,中村 裕喜,明治大学,3,07:26.13
2013,第91回全日本選手権大会,男子シングルスカル,Final B,白井 孝信,北海道大学水産学部,4,07:35.32
2013,第91回全日本選手権大会,男子シングルスカル,Final A,武田 大作,ダイキ,1,07:10.56
2013,第91回全日本選手権大会,男子シングルスカル,Final A,倉谷 郁也,関西電力美浜,2,07:16.01
2013,第91回全日本選手権大会,男子シングルスカル,Final A,嶋田 潤,日本大学,3,07:20.19
2013,第91回全日本選手権大会,男子シングルスカル,Final A,今井 祐樹,中部電力,4,07:21.21
2013,第91回全日本選手権大会,女子シングルスカル,Final B,松本 愛理,立教大学,1,08:09.11
2013,第91回全日本選手権大会,女子シングルスカル,Final B,中村 美優,中部電力,2,08:11.68
2013,第91回全日本選手権大会,女子シングルスカル,Final B,亀川 友貴,トヨタ自動車,3,08:17.83
2013,第91回全日本選手権大会,女子シングルスカル,Final B,権藤 加奈,東京外国語大学,4,08:27.16
2013,第91回全日本選手権大会,女子シングルスカル,Final A,首藤 多佳子,明治安田生命,1,07:58.74
2013,第91回全日本選手権大会,女子シングルスカル,Final A,若井 江利,TAKAOドリーム,2,08:01.66
2013,第91回全日本選手権大会,女子シングルスカル,Final A,青山 恭子,関西アーバン銀行,3,08:08.43
2013,第91回全日本選手権大会,女子シングルスカル,Final A,堀田 茉希,大垣共立銀行,4,08:14.76
2013,第91回全日本選手権大会,男子ダブルスカル,Final B,東京経済大学,東京経済大学,1,06:49.52
2013,第91回全日本選手権大会,男子ダブルスカル,Final B,今治造船,今治造船,2,06:54.83
2013,第91回全日本選手権大会,男子ダブルスカル,Final B,新日鐵住金,新日鐵住金,3,06:58.97
2013,第91回全日本選手権大会,男子ダブルスカル,Final B,戸田中央総合病院RC,戸田中央総合病院RC,4,07:03.47
2013,第91回全日本選手権大会,男子ダブルスカル,Final A,アイリスオーヤマ,アイリスオーヤマ,1,06:26.82
2013,第91回全日本選手権大会,男子ダブルスカル,Final A,関西電力美浜,関西電力美浜,2,06:32.99
2013,第91回全日本選手権大会,男子ダブルスカル,Final A,瀬田漕艇クラブ,瀬田漕艇クラブ,3,06:41.04
2013,第91回全日本選手権大会,男子ダブルスカル,Final A,筑波大学,筑波大学,4,06:55.73
2013,第91回全日本選手権大会,女子ダブルスカル,Final B,大垣共立銀行,大垣共立銀行,1,07:36.31
2013,第91回全日本選手権大会,女子ダブルスカル,Final B,早稲田大学,早稲田大学,2,07:37.96
2013,第91回全日本選手権大会,女子ダブルスカル,Final B,一橋大学,一橋大学,3,07:38.34
2013,第91回全日本選手権大会,女子ダブルスカル,Final B,中部電力,中部電力,4,07:59.63
2013,第91回全日本選手権大会,女子ダブルスカル,Final A,東北大学,東北大学,1,07:18.92
2013,第91回全日本選手権大会,女子ダブルスカル,Final A,明治安田生命,明治安田生命,2,07:22.46
2013,第91回全日本選手権大会,女子ダブルスカル,Final A,仙台大学,仙台大学,3,07:22.94
2013,第91回全日本選手権大会,女子ダブルスカル,Final A,立命館大学,立命館大学,4,07:32.57
2013,第91回全日本選手権大会,男子舵手なしペア,Final B,慶應義塾大学,慶應義塾大学,1,07:07.61
2013,第91回全日本選手権大会,男子舵手なしペア,Final B,三菱BC,三菱BC,2,07:12.14
2013,第91回全日本選手権大会,男子舵手なしペア,Final B,NTT東日本,NTT東日本,3,07:14.07
2013,第91回全日本選手権大会,男子舵手なしペア,Final B,戸田中央総合病院RC,戸田中央総合病院RC,4,07:14.58
2013,第91回全日本選手権大会,男子舵手なしペア,Final A,日本大学,日本大学,1,06:51.18
2013,第91回全日本選手権大会,男子舵手なしペア,Final A,ひた市,ひた市,2,06:55.69
2013,第91回全日本選手権大会,男子舵手なしペア,Final A,トヨタ紡織,トヨタ紡織,3,07:06.40
2013,第91回全日本選手権大会,男子舵手なしペア,Final A,中部電力,中部電力,4,07:08.18
2013,第91回全日本選手権大会,女子舵手なしペア,Final B,岐阜経済大学,岐阜経済大学,1,07:53.93
